EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,Dist2Sun_AU,HGI_LAT_deg,HGI_LONG_deg,SW_FLOW_SPEED_km_s,SW_PROTON_DENS_protons_cm3
 1973-02-11T20:00:00.000Z,3.62,3.5,222.8,378.9,0.228
 1973-02-11T21:00:00.000Z,3.62,3.5,222.8,377.6,0.2578
 1973-02-11T22:00:00.000Z,3.62,3.5,222.8,376.9,0.1515
 1973-02-11T23:00:00.000Z,3.62,3.5,222.8,373.7,0.2438
 1973-02-12T00:00:00.000Z,3.63,3.5,222.8,373.9,0.2097
 1973-02-12T01:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-12T02:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-12T03:00:00.000Z,3.63,3.5,222.9,370.4,0.2676
 1973-02-12T04:00:00.000Z,3.63,3.5,222.9,369.8,0.3038
 1973-02-12T05:00:00.000Z,3.63,3.5,222.8,366.1,0.3558
 1973-02-12T06:00:00.000Z,3.63,3.5,222.8,367.9,0.2195
 1973-02-12T07:00:00.000Z,3.63,3.5,222.8,366.6,0.1971
 1973-02-12T08:00:00.000Z,3.63,3.5,222.8,364.5,0.1939
 1973-02-12T09:00:00.000Z,3.63,3.5,222.9,371.3,0.1485
 1973-02-12T10:00:00.000Z,3.63,3.5,222.9,365.8,0.2553
 1973-02-12T11:00:00.000Z,3.63,3.5,222.9,365.8,0.2937
 1973-02-12T12:00:00.000Z,3.63,3.5,222.9,361.7,0.2658
 1973-02-12T13:00:00.000Z,3.63,3.5,222.9,361.9,0.141
 1973-02-12T14:00:00.000Z,3.63,3.5,222.9,360.9,0.1336
 1973-02-12T15:00:00.000Z,3.63,3.5,222.9,360.8,0.1952
 1973-02-12T16:00:00.000Z,3.63,3.5,222.9,363.5,0.1645
 1973-02-12T17:00:00.000Z,3.63,3.5,222.9,362.7,0.2191
 1973-02-12T18:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-12T19:00:00.000Z,3.63,3.5,222.9,359.4,0.2142
 1973-02-12T20:00:00.000Z,3.63,3.5,222.9,359.2,0.3449
 1973-02-12T21:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-12T22:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-12T23:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-13T00:00:00.000Z,3.63,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T01:00:00.000Z,3.63,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T02:00:00.000Z,3.63,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T03:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-13T04:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-13T05:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-13T06:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-13T07:00:00.000Z,3.63,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-13T08:00:00.000Z,3.63,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T09:00:00.000Z,3.63,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T10:00:00.000Z,3.63,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T11:00:00.000Z,3.63,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T12:00:00.000Z,3.63,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T13:00:00.000Z,3.63,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T14:00:00.000Z,3.64,3.5,222.9,-1.00E+31,-1.00E+31
 1973-02-13T15:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T16:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T17:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T18:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T19:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T20:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T21:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T22:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-13T23:00:00.000Z,3.64,3.5,223.1,337.2,0.1593
 1973-02-14T00:00:00.000Z,3.64,3.5,223.1,337.7,0.2108
 1973-02-14T01:00:00.000Z,3.64,3.5,223.1,-1.00E+31,-1.00E+31
 1973-02-14T02:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-14T03:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-14T04:00:00.000Z,3.64,3.5,223,331.5,0.2049
 1973-02-14T05:00:00.000Z,3.64,3.5,223,328.8,0.2157
 1973-02-14T06:00:00.000Z,3.64,3.5,223,-1.00E+31,-1.00E+31
 1973-02-14T07:00:00.000Z,3.64,3.5,223.1,334.6,0.2384
 1973-02-14T08:00:00.000Z,3.64,3.5,223.1,326.7,0.1544
 1973-02-14T09:00:00.000Z,3.64,3.5,223.1,331.6,0.1915
 1973-02-14T10:00:00.000Z,3.64,3.5,223.1,327.4,0.2353
 1973-02-14T11:00:00.000Z,3.64,3.5,223.1,330.1,0.2202
 1973-02-14T12:00:00.000Z,3.64,3.5,223.1,327,0.1968
 1973-02-14T13:00:00.000Z,3.64,3.5,223,327,0.1656
 1973-02-14T14:00:00.000Z,3.64,3.5,223.1,327,0.1462
 1973-02-14T15:00:00.000Z,3.64,3.5,223.1,-1.00E+31,-1.00E+31
 1973-02-14T16:00:00.000Z,3.64,3.5,223.1,327,0.2017
 1973-02-14T17:00:00.000Z,3.64,3.5,223.1,-1.00E+31,-1.00E+31
 1973-02-14T18:00:00.000Z,3.64,3.5,223.1,-1.00E+31,-1.00E+31
 1973-02-14T19:00:00.000Z,3.64,3.5,223.1,323.7,0.2171
 1973-02-14T20:00:00.000Z,3.64,3.5,223.1,-1.00E+31,-1.00E+31
 1973-02-14T21:00:00.000Z,3.64,3.5,223.1,323.4,0.3451
 1973-02-14T22:00:00.000Z,3.64,3.5,223.2,322.5,0.2974
 1973-02-14T23:00:00.000Z,3.64,3.5,223.2,322.5,0.2755
 1973-02-15T00:00:00.000Z,3.64,3.5,223.1,-1.00E+31,-1.00E+31
 1973-02-15T01:00:00.000Z,3.64,3.5,223.1,321.2,0.2899
 1973-02-15T02:00:00.000Z,3.64,3.5,223.1,316.7,0.3618
 1973-02-15T03:00:00.000Z,3.64,3.5,223.1,-1.00E+31,-1.00E+31
 1973-02-15T04:00:00.000Z,3.64,3.5,223.1,319.1,0.3852
 1973-02-15T05:00:00.000Z,3.65,3.5,223.1,319.1,0.3221
 1973-02-15T06:00:00.000Z,3.65,3.5,223.2,-1.00E+31,-1.00E+31
 1973-02-15T07:00:00.000Z,3.65,3.5,223.2,331.3,0.5265
 1973-02-15T08:00:00.000Z,3.65,3.5,223.2,-1.00E+31,-1.00E+31
 1973-02-15T09:00:00.000Z,3.65,3.5,223.2,331.2,0.3801
 1973-02-15T10:00:00.000Z,3.65,3.5,223.2,332.3,0.458
 1973-02-15T11:00:00.000Z,3.65,3.5,223.1,-1.00E+31,-1.00E+31
 1973-02-15T12:00:00.000Z,3.65,3.5,223.1,326.6,0.4476
 1973-02-15T13:00:00.000Z,3.65,3.5,223.2,329.1,0.6501
 1973-02-15T14:00:00.000Z,3.65,3.5,223.2,333.3,0.8164
 1973-02-15T15:00:00.000Z,3.65,3.5,223.2,328.4,0.7103
 1973-02-15T16:00:00.000Z,3.65,3.5,223.2,-1.00E+31,-1.00E+31
 1973-02-15T17:00:00.000Z,3.65,3.5,223.2,330.4,0.7637
 1973-02-15T18:00:00.000Z,3.65,3.5,223.2,329.1,0.7751
 1973-02-15T19:00:00.000Z,3.65,3.5,223.2,322.8,1.1296
 1973-02-15T20:00:00.000Z,3.65,3.5,223.2,320.9,0.5182
 1973-02-15T21:00:00.000Z,3.65,3.5,223.3,319.4,0.4892
 1973-02-15T22:00:00.000Z,3.65,3.5,223.2,328.1,0.6315
 1973-02-15T23:00:00.000Z,3.65,3.5,223.2,325.1,0.4771
 1973-02-16T00:00:00.000Z,3.65,3.5,223.2,-1.00E+31,-1.00E+31
 1973-02-16T01:00:00.000Z,3.65,3.5,223.2,323.3,0.7594
 1973-02-16T02:00:00.000Z,3.65,3.5,223.2,-1.00E+31,-1.00E+31
 1973-02-16T03:00:00.000Z,3.65,3.5,223.2,-1.00E+31,-1.00E+31
 1973-02-16T04:00:00.000Z,3.65,3.5,223.2,309.3,0.5276
 1973-02-16T05:00:00.000Z,3.65,3.5,223.3,334.2,1.0438
 1973-02-16T06:00:00.000Z,3.65,3.5,223.3,346.4,1.0832
 1973-02-16T07:00:00.000Z,3.65,3.5,223.3,349.6,1.3183
 1973-02-16T08:00:00.000Z,3.65,3.5,223.3,-1.00E+31,-1.00E+31
 1973-02-16T09:00:00.000Z,3.65,3.5,223.2,-1.00E+31,-1.00E+31
 1973-02-16T10:00:00.000Z,3.65,3.5,223.2,-1.00E+31,-1.00E+31
 1973-02-16T11:00:00.000Z,3.65,3.5,223.2,-1.00E+31,-1.00E+31
 1973-02-16T12:00:00.000Z,3.65,3.5,223.2,375.5,0.4231
 1973-02-16T13:00:00.000Z,3.65,3.5,223.3,358.8,2.699
 1973-02-16T14:00:00.000Z,3.65,3.5,223.3,366.5,0.8682
 1973-02-16T15:00:00.000Z,3.65,3.5,223.3,368.3,1.048
 1973-02-16T16:00:00.000Z,3.65,3.5,223.3,372.4,2.1569
 1973-02-16T17:00:00.000Z,3.65,3.5,223.3,372.1,2.417
 1973-02-16T18:00:00.000Z,3.65,3.5,223.3,373.2,1.73
 1973-02-16T19:00:00.000Z,3.65,3.5,223.3,-1.00E+31,-1.00E+31
 1973-02-16T20:00:00.000Z,3.66,3.5,223.3,372.1,1.4176
 1973-02-16T21:00:00.000Z,3.66,3.5,223.3,-1.00E+31,-1.00E+31
 1973-02-16T22:00:00.000Z,3.66,3.5,223.3,-1.00E+31,-1.00E+31
 1973-02-16T23:00:00.000Z,3.66,3.5,223.3,-1.00E+31,-1.00E+31
 1973-02-17T00:00:00.000Z,3.66,3.5,223.3,379.5,2.2938
 1973-02-17T01:00:00.000Z,3.66,3.5,223.3,381.3,2.002
 1973-02-17T02:00:00.000Z,3.66,3.5,223.3,389.9,1.5317
 1973-02-17T03:00:00.000Z,3.66,3.5,223.3,370.5,1.5931
 1973-02-17T04:00:00.000Z,3.66,3.5,223.4,379.3,2.4376
 1973-02-17T05:00:00.000Z,3.66,3.5,223.4,382.3,1.9043
 1973-02-17T06:00:00.000Z,3.66,3.5,223.4,-1.00E+31,-1.00E+31
 1973-02-17T07:00:00.000Z,3.66,3.5,223.3,395.2,1.8062
 1973-02-17T08:00:00.000Z,3.66,3.5,223.3,397.4,2.4384
 1973-02-17T09:00:00.000Z,3.66,3.5,223.3,399.8,2.3294
 1973-02-17T10:00:00.000Z,3.66,3.5,223.3,400.6,1.8931
 1973-02-17T11:00:00.000Z,3.66,3.5,223.3,399,1.5667
 1973-02-17T12:00:00.000Z,3.66,3.5,223.4,405.1,2.2518
 1973-02-17T13:00:00.000Z,3.66,3.5,223.4,405.9,1.8764
 1973-02-17T14:00:00.000Z,3.66,3.5,223.4,395.4,1.6246
 1973-02-17T15:00:00.000Z,3.66,3.5,223.4,408.9,1.4388
 1973-02-17T16:00:00.000Z,3.66,3.5,223.4,401.8,1.6158
 1973-02-17T17:00:00.000Z,3.66,3.5,223.4,408.3,1.1861
 1973-02-17T18:00:00.000Z,3.66,3.5,223.4,408.2,1.4835
 1973-02-17T19:00:00.000Z,3.66,3.5,223.4,408.2,1.5939
 1973-02-17T20:00:00.000Z,3.66,3.5,223.4,409.4,1.7217
 1973-02-17T21:00:00.000Z,3.66,3.5,223.4,426.6,0.919
 1973-02-17T22:00:00.000Z,3.66,3.5,223.4,429,1.0008
 1973-02-17T23:00:00.000Z,3.66,3.5,223.4,432.8,0.9639
 1973-02-18T00:00:00.000Z,3.66,3.5,223.4,419.6,1.255
 1973-02-18T01:00:00.000Z,3.66,3.5,223.4,-1.00E+31,-1.00E+31
 1973-02-18T02:00:00.000Z,3.66,3.5,223.4,435.4,0.92
 1973-02-18T03:00:00.000Z,3.66,3.6,223.5,463.4,0.7299
 1973-02-18T04:00:00.000Z,3.66,3.6,223.5,461.3,0.8755
 1973-02-18T05:00:00.000Z,3.66,3.6,223.5,460.2,0.7911
 1973-02-18T06:00:00.000Z,3.66,3.6,223.4,451,1.0865
 1973-02-18T07:00:00.000Z,3.66,3.6,223.4,443.3,1.3052
 1973-02-18T08:00:00.000Z,3.66,3.6,223.4,434.4,1.6166
 1973-02-18T09:00:00.000Z,3.66,3.6,223.4,422.5,1.0962
 1973-02-18T10:00:00.000Z,3.66,3.6,223.4,418.9,1.2547
 1973-02-18T11:00:00.000Z,3.67,3.6,223.5,437,1.2395
 1973-02-18T12:00:00.000Z,3.67,3.6,223.5,427.7,1.2081
 1973-02-18T13:00:00.000Z,3.67,3.6,223.5,436.5,1.297
 1973-02-18T14:00:00.000Z,3.67,3.6,223.5,433.9,1.0768
 1973-02-18T15:00:00.000Z,3.67,3.6,223.5,453.4,0.9434
 1973-02-18T16:00:00.000Z,3.67,3.6,223.5,464.8,1.2821
 1973-02-18T17:00:00.000Z,3.67,3.6,223.4,461.1,1.0192
 1973-02-18T18:00:00.000Z,3.67,3.6,223.4,453.5,0.6268
 1973-02-18T19:00:00.000Z,3.67,3.6,223.5,451.9,1.0324
 1973-02-18T20:00:00.000Z,3.67,3.6,223.5,451.9,0.9706
 1973-02-18T21:00:00.000Z,3.67,3.6,223.5,443.3,1.1592
 1973-02-18T22:00:00.000Z,3.67,3.6,223.5,451,1.1065
 1973-02-18T23:00:00.000Z,3.67,3.6,223.5,462.5,1.3256
 1973-02-19T00:00:00.000Z,3.67,3.6,223.5,479.2,0.7363
 1973-02-19T01:00:00.000Z,3.67,3.6,223.5,480.6,0.5846
 1973-02-19T02:00:00.000Z,3.67,3.6,223.6,499.7,0.4485
 1973-02-19T03:00:00.000Z,3.67,3.6,223.6,506.7,0.4508
 1973-02-19T04:00:00.000Z,3.67,3.6,223.5,491.5,0.5001
 1973-02-19T05:00:00.000Z,3.67,3.6,223.5,495.7,0.4306
 1973-02-19T06:00:00.000Z,3.67,3.6,223.5,495.9,0.3872
 1973-02-19T07:00:00.000Z,3.67,3.6,223.5,501.1,0.517
 1973-02-19T08:00:00.000Z,3.67,3.6,223.5,-1.00E+31,-1.00E+31
 1973-02-19T09:00:00.000Z,3.67,3.6,223.5,-1.00E+31,-1.00E+31
 1973-02-19T10:00:00.000Z,3.67,3.6,223.6,-1.00E+31,-1.00E+31
 1973-02-19T11:00:00.000Z,3.67,3.6,223.6,499.4,0.42
 1973-02-19T12:00:00.000Z,3.67,3.6,223.6,502,0.3785
 1973-02-19T13:00:00.000Z,3.67,3.6,223.6,501.8,0.4482
 1973-02-19T14:00:00.000Z,3.67,3.6,223.6,501.8,0.3644
 1973-02-19T15:00:00.000Z,3.67,3.6,223.5,497.5,0.3513
 1973-02-19T16:00:00.000Z,3.67,3.6,223.5,503.4,0.3587
 1973-02-19T17:00:00.000Z,3.67,3.6,223.5,495.7,0.3433
 1973-02-19T18:00:00.000Z,3.67,3.6,223.6,507.9,0.4642
 1973-02-19T19:00:00.000Z,3.67,3.6,223.6,500.2,0.522
 1973-02-19T20:00:00.000Z,3.67,3.6,223.6,503.2,0.4842
 1973-02-19T21:00:00.000Z,3.67,3.6,223.6,507.3,0.5662
 1973-02-19T22:00:00.000Z,3.67,3.6,223.6,507.2,0.3123
 1973-02-19T23:00:00.000Z,3.67,3.6,223.6,504.3,0.3504
 1973-02-20T00:00:00.000Z,3.67,3.6,223.6,511.3,0.2512
 1973-02-20T01:00:00.000Z,3.67,3.6,223.6,510.2,0.1684
 1973-02-20T02:00:00.000Z,3.68,3.6,223.6,-1.00E+31,-1.00E+31
 1973-02-20T03:00:00.000Z,3.68,3.6,223.6,-1.00E+31,-1.00E+31
 1973-02-20T04:00:00.000Z,3.68,3.6,223.6,509.2,0.3586
 1973-02-20T05:00:00.000Z,3.68,3.6,223.6,490.9,0.2127
 1973-02-20T06:00:00.000Z,3.68,3.6,223.6,487.4,0.21
 1973-02-20T07:00:00.000Z,3.68,3.6,223.6,500,0.1456
 1973-02-20T08:00:00.000Z,3.68,3.6,223.6,-1.00E+31,-1.00E+31
 1973-02-20T09:00:00.000Z,3.68,3.6,223.7,504,0.1447
 1973-02-20T10:00:00.000Z,3.68,3.6,223.7,500.9,0.1938
 1973-02-20T11:00:00.000Z,3.68,3.6,223.7,496.6,0.1508
 1973-02-20T12:00:00.000Z,3.68,3.6,223.7,501.6,0.0879
 1973-02-20T13:00:00.000Z,3.68,3.6,223.6,-1.00E+31,-1.00E+31
 1973-02-20T14:00:00.000Z,3.68,3.6,223.6,495.7,0.1442
 1973-02-20T15:00:00.000Z,3.68,3.6,223.6,-1.00E+31,-1.00E+31
 1973-02-20T16:00:00.000Z,3.68,3.6,223.6,489.7,0.1827
 1973-02-20T17:00:00.000Z,3.68,3.6,223.7,492.3,0.2083
 1973-02-20T18:00:00.000Z,3.68,3.6,223.7,488.7,0.1331
 1973-02-20T19:00:00.000Z,3.68,3.6,223.7,490.1,0.2073
 1973-02-20T20:00:00.000Z,3.68,3.6,223.7,490.1,0.1966
 1973-02-20T21:00:00.000Z,3.68,3.6,223.7,490.9,0.2192
 1973-02-20T22:00:00.000Z,3.68,3.6,223.7,485.3,0.1248
 1973-02-20T23:00:00.000Z,3.68,3.6,223.7,484.6,0.0834
 1973-02-21T00:00:00.000Z,3.68,3.6,223.7,470.8,0.0408
 1973-02-21T01:00:00.000Z,3.68,3.6,223.7,483.1,0.2008
 1973-02-21T02:00:00.000Z,3.68,3.6,223.7,491.9,0.175
 1973-02-21T03:00:00.000Z,3.68,3.6,223.7,486.1,0.2021
 1973-02-21T04:00:00.000Z,3.68,3.6,223.7,490.7,0.2293
 1973-02-21T05:00:00.000Z,3.68,3.6,223.7,490.7,0.2056
 1973-02-21T06:00:00.000Z,3.68,3.6,223.7,484.4,0.192
 1973-02-21T07:00:00.000Z,3.68,3.6,223.7,480.2,0.248
 1973-02-21T08:00:00.000Z,3.68,3.6,223.7,491,0.1714
 1973-02-21T09:00:00.000Z,3.68,3.6,223.8,479.9,0.1886
 1973-02-21T10:00:00.000Z,3.68,3.6,223.8,476.1,0.2468
 1973-02-21T11:00:00.000Z,3.68,3.6,223.8,485.8,0.2049
 1973-02-21T12:00:00.000Z,3.68,3.6,223.7,478,0.1698
 1973-02-21T13:00:00.000Z,3.68,3.6,223.7,476.1,0.1575
 1973-02-21T14:00:00.000Z,3.68,3.6,223.7,476.1,0.136
 1973-02-21T15:00:00.000Z,3.68,3.6,223.7,-1.00E+31,-1.00E+31
 1973-02-21T16:00:00.000Z,3.68,3.6,223.8,-1.00E+31,-1.00E+31
 1973-02-21T17:00:00.000Z,3.69,3.6,223.8,-1.00E+31,-1.00E+31
 1973-02-21T18:00:00.000Z,3.69,3.6,223.8,467.5,0.1245
 1973-02-21T19:00:00.000Z,3.69,3.6,223.8,-1.00E+31,-1.00E+31
 1973-02-21T20:00:00.000Z,3.69,3.6,223.8,468.9,0.1101
 1973-02-21T21:00:00.000Z,3.69,3.6,223.8,471.1,0.0973
 1973-02-21T22:00:00.000Z,3.69,3.6,223.8,471.1,0.0989
 1973-02-21T23:00:00.000Z,3.69,3.6,223.7,471.1,0.1795
 1973-02-22T00:00:00.000Z,3.69,3.6,223.8,467.4,0.2205
 1973-02-22T01:00:00.000Z,3.69,3.6,223.8,464.6,0.1779
 1973-02-22T02:00:00.000Z,3.69,3.6,223.8,-1.00E+31,-1.00E+31
 1973-02-22T03:00:00.000Z,3.69,3.6,223.8,-1.00E+31,-1.00E+31
 1973-02-22T04:00:00.000Z,3.69,3.6,223.8,452.9,0.1808
 1973-02-22T05:00:00.000Z,3.69,3.6,223.8,453.2,0.1519
 1973-02-22T06:00:00.000Z,3.69,3.6,223.8,-1.00E+31,-1.00E+31
 1973-02-22T07:00:00.000Z,3.69,3.6,223.8,-1.00E+31,-1.00E+31
 1973-02-22T08:00:00.000Z,3.69,3.6,223.9,-1.00E+31,-1.00E+31
 1973-02-22T09:00:00.000Z,3.69,3.6,223.9,452.7,0.194
 1973-02-22T10:00:00.000Z,3.69,3.6,223.8,454.5,0.186
 1973-02-22T11:00:00.000Z,3.69,3.6,223.8,439.8,0.2769
 1973-02-22T12:00:00.000Z,3.69,3.6,223.8,439.1,0.2119
 1973-02-22T13:00:00.000Z,3.69,3.6,223.8,445.4,0.2291
 1973-02-22T14:00:00.000Z,3.69,3.6,223.8,443.6,0.1504
 1973-02-22T15:00:00.000Z,3.69,3.6,223.8,443.6,0.16
 1973-02-22T16:00:00.000Z,3.69,3.6,223.9,443.6,0.1765
 1973-02-22T17:00:00.000Z,3.69,3.6,223.9,433.5,0.1903
 1973-02-22T18:00:00.000Z,3.69,3.6,223.9,433.5,0.1607
 1973-02-22T19:00:00.000Z,3.69,3.6,223.9,433.4,0.1445
 1973-02-22T20:00:00.000Z,3.69,3.6,223.9,435.5,0.1159
 1973-02-22T21:00:00.000Z,3.69,3.6,223.8,431.8,0.1602
 1973-02-22T22:00:00.000Z,3.69,3.6,223.8,429.3,0.1892
 1973-02-22T23:00:00.000Z,3.69,3.6,223.9,-1.00E+31,-1.00E+31
 1973-02-23T00:00:00.000Z,3.69,3.6,223.9,416,0.1947
 1973-02-23T01:00:00.000Z,3.69,3.6,223.9,-1.00E+31,-1.00E+31
 1973-02-23T02:00:00.000Z,3.69,3.6,223.9,-1.00E+31,-1.00E+31
 1973-02-23T03:00:00.000Z,3.69,3.6,223.9,429.3,0.1667
 1973-02-23T04:00:00.000Z,3.69,3.6,223.9,431.5,0.1988
 1973-02-23T05:00:00.000Z,3.69,3.6,223.9,427.7,0.2084
 1973-02-23T06:00:00.000Z,3.69,3.6,223.9,-1.00E+31,-1.00E+31
 1973-02-23T07:00:00.000Z,3.69,3.6,224,-1.00E+31,-1.00E+31
 1973-02-23T08:00:00.000Z,3.7,3.6,223.9,-1.00E+31,-1.00E+31
 1973-02-23T09:00:00.000Z,3.7,3.6,223.9,-1.00E+31,-1.00E+31
 1973-02-23T10:00:00.000Z,3.7,3.6,223.9,-1.00E+31,-1.00E+31
 1973-02-23T11:00:00.000Z,3.7,3.6,223.9,-1.00E+31,-1.00E+31
 1973-02-23T12:00:00.000Z,3.7,3.6,223.9,440.3,0.3107
 1973-02-23T13:00:00.000Z,3.7,3.6,223.9,-1.00E+31,-1.00E+31
 1973-02-23T14:00:00.000Z,3.7,3.6,223.9,432.5,0.243
 1973-02-23T15:00:00.000Z,3.7,3.6,224,429.2,0.3621
 1973-02-23T16:00:00.000Z,3.7,3.6,224,-1.00E+31,-1.00E+31
 1973-02-23T17:00:00.000Z,3.7,3.6,224,441.3,0.2827
 1973-02-23T18:00:00.000Z,3.7,3.6,224,441.9,0.3604
 1973-02-23T19:00:00.000Z,3.7,3.6,223.9,446.5,0.4034
 1973-02-23T20:00:00.000Z,3.7,3.6,223.9,444.7,0.4361
 1973-02-23T21:00:00.000Z,3.7,3.6,223.9,452.3,0.3814
 1973-02-23T22:00:00.000Z,3.7,3.6,223.9,456.4,0.3176
 1973-02-23T23:00:00.000Z,3.7,3.6,224,454.1,0.2812
 1973-02-24T00:00:00.000Z,3.7,3.6,224,448.6,0.3205
 1973-02-24T01:00:00.000Z,3.7,3.6,224,461.2,0.5471
 1973-02-24T02:00:00.000Z,3.7,3.6,224,-1.00E+31,-1.00E+31
 1973-02-24T03:00:00.000Z,3.7,3.6,224,-1.00E+31,-1.00E+31
 1973-02-24T04:00:00.000Z,3.7,3.6,224,-1.00E+31,-1.00E+31
 1973-02-24T05:00:00.000Z,3.7,3.6,224,452.2,0.3792
 1973-02-24T06:00:00.000Z,3.7,3.6,224,-1.00E+31,-1.00E+31
 1973-02-24T07:00:00.000Z,3.7,3.6,224,-1.00E+31,-1.00E+31
 1973-02-24T08:00:00.000Z,3.7,3.6,224,446.8,0.4849
 1973-02-24T09:00:00.000Z,3.7,3.6,224,445.6,0.7565
 1973-02-24T10:00:00.000Z,3.7,3.6,224,442.8,0.3788
 1973-02-24T11:00:00.000Z,3.7,3.6,224,456.4,0.4071
 1973-02-24T12:00:00.000Z,3.7,3.6,224,436.5,0.6738
 1973-02-24T13:00:00.000Z,3.7,3.6,224,-1.00E+31,-1.00E+31
 1973-02-24T14:00:00.000Z,3.7,3.6,224.1,-1.00E+31,-1.00E+31
 1973-02-24T15:00:00.000Z,3.7,3.6,224.1,-1.00E+31,-1.00E+31
 1973-02-24T16:00:00.000Z,3.7,3.6,224.1,-1.00E+31,-1.00E+31
 1973-02-24T17:00:00.000Z,3.7,3.6,224.1,-1.00E+31,-1.00E+31
 1973-02-24T18:00:00.000Z,3.7,3.6,224,-1.00E+31,-1.00E+31
 1973-02-24T19:00:00.000Z,3.7,3.6,224,417.7,0.4028
 1973-02-24T20:00:00.000Z,3.7,3.6,224,415.8,0.41
 1973-02-24T21:00:00.000Z,3.7,3.6,224,411.8,0.2301
 1973-02-24T22:00:00.000Z,3.7,3.6,224.1,418.9,0.2199
 1973-02-24T23:00:00.000Z,3.7,3.6,224.1,-1.00E+31,-1.00E+31
 1973-02-25T00:00:00.000Z,3.71,3.6,224.1,414.2,0.2702
 1973-02-25T01:00:00.000Z,3.71,3.6,224.1,408.4,0.1732
 1973-02-25T02:00:00.000Z,3.71,3.6,224.1,418.3,0.1318
 1973-02-25T03:00:00.000Z,3.71,3.6,224.1,409.2,0.4656
 1973-02-25T04:00:00.000Z,3.71,3.6,224.1,410.4,0.4769
 1973-02-25T05:00:00.000Z,3.71,3.6,224,-1.00E+31,-1.00E+31
 1973-02-25T06:00:00.000Z,3.71,3.6,224.1,410.2,0.4434
 1973-02-25T07:00:00.000Z,3.71,3.6,224.1,413.9,0.3449
 1973-02-25T08:00:00.000Z,3.71,3.6,224.1,412.3,0.3898
 1973-02-25T09:00:00.000Z,3.71,3.6,224.1,-1.00E+31,-1.00E+31
 1973-02-25T10:00:00.000Z,3.71,3.6,224.1,-1.00E+31,-1.00E+31
 1973-02-25T11:00:00.000Z,3.71,3.6,224.1,417,0.2145
 1973-02-25T12:00:00.000Z,3.71,3.6,224.1,412.2,0.2426
 1973-02-25T13:00:00.000Z,3.71,3.6,224.2,412.4,0.2543
 1973-02-25T14:00:00.000Z,3.71,3.6,224.2,411.5,0.2271
 1973-02-25T15:00:00.000Z,3.71,3.6,224.2,409.6,0.2297
 1973-02-25T16:00:00.000Z,3.71,3.6,224.1,407,0.2307
 1973-02-25T17:00:00.000Z,3.71,3.6,224.1,410.1,0.1869
 1973-02-25T18:00:00.000Z,3.71,3.6,224.1,414.8,0.2006
 1973-02-25T19:00:00.000Z,3.71,3.6,224.1,409.6,0.3272
 1973-02-25T20:00:00.000Z,3.71,3.6,224.1,413.3,0.208
 1973-02-25T21:00:00.000Z,3.71,3.6,224.2,404.3,0.1546
 1973-02-25T22:00:00.000Z,3.71,3.6,224.2,406.4,0.1251
 1973-02-25T23:00:00.000Z,3.71,3.6,224.2,407.8,0.1504
 1973-02-26T00:00:00.000Z,3.71,3.6,224.2,-1.00E+31,-1.00E+31
 1973-02-26T01:00:00.000Z,3.71,3.6,224.2,-1.00E+31,-1.00E+31
