EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,IonDensityN_cc,VTH_ION_FULL_ESA-B__km/s,X_(@_x_)_Re,Y_(@_y_)_Re,Z_(@_z_)_Re,X_(@_x_)_Rm,Y_(@_y_)_Rm,Z_(@_z_)_Rm
2019-08-14T21:23:53.796Z,-1.00E+31,-1.00E+31,-61.328,9.888,-2.647,5.494,8.389,0.037
2019-08-14T21:26:11.732Z,-1.00E+31,-1.00E+31,-61.328,9.864,-2.649,5.503,8.371,0.036
2019-08-14T21:28:29.668Z,-1.00E+31,-1.00E+31,-61.328,9.839,-2.651,5.514,8.351,0.033
2019-08-14T21:30:47.603Z,-1.00E+31,-1.00E+31,-61.328,9.814,-2.653,5.523,8.331,0.034
2019-08-14T21:33:05.539Z,-1.00E+31,-1.00E+31,-61.328,9.79,-2.655,5.535,8.31,0.033
2019-08-14T21:35:23.474Z,-1.00E+31,-1.00E+31,-61.328,9.766,-2.657,5.543,8.292,0.029
2019-08-14T21:37:41.410Z,-1.00E+31,-1.00E+31,-61.328,9.741,-2.66,5.552,8.273,0.029
2019-08-14T21:39:59.345Z,-1.00E+31,-1.00E+31,-61.328,9.716,-2.661,5.564,8.252,0.029
2019-08-14T21:42:17.281Z,-1.00E+31,-1.00E+31,-61.328,9.692,-2.663,5.572,8.232,0.028
2019-08-14T21:44:35.217Z,-1.00E+31,-1.00E+31,-61.328,9.667,-2.666,5.581,8.209,0.026
2019-08-14T21:46:53.152Z,-1.00E+31,-1.00E+31,-61.329,9.642,-2.668,5.589,8.191,0.022
2019-08-14T21:49:11.088Z,-1.00E+31,-1.00E+31,-61.329,9.617,-2.669,5.597,8.169,0.026
2019-08-14T21:51:29.023Z,0.04,25,-61.329,9.593,-2.671,5.606,8.151,0.022
2019-08-14T21:53:46.959Z,0.05,23.6,-61.329,9.567,-2.674,5.614,8.129,0.019
2019-08-14T21:56:04.894Z,-1.00E+31,-1.00E+31,-61.33,9.542,-2.676,5.623,8.105,0.018
2019-08-14T21:58:22.830Z,-1.00E+31,-1.00E+31,-61.33,9.518,-2.678,5.631,8.087,0.016
2019-08-14T22:00:40.765Z,0.05,27.3,-61.33,9.493,-2.68,5.64,8.065,0.018
2019-08-14T22:02:58.701Z,-1.00E+31,-1.00E+31,-61.331,9.467,-2.682,5.648,8.043,0.015
2019-08-14T22:05:16.637Z,-1.00E+31,-1.00E+31,-61.331,9.442,-2.684,5.656,8.019,0.014
2019-08-14T22:07:34.572Z,0.05,14.9,-61.332,9.417,-2.687,5.663,7.998,0.011
2019-08-14T22:09:52.508Z,0.03,30.5,-61.332,9.391,-2.688,5.67,7.975,0.011
2019-08-14T22:12:10.443Z,-1.00E+31,-1.00E+31,-61.332,9.366,-2.69,5.682,7.953,0.011
2019-08-14T22:14:28.379Z,0.04,37.6,-61.333,9.341,-2.692,5.687,7.933,0.007
2019-08-14T22:16:46.315Z,0.05,20.9,-61.333,9.316,-2.695,5.695,7.909,0.007
2019-08-14T22:19:04.250Z,0.04,20.7,-61.334,9.29,-2.697,5.7,7.885,0.004
2019-08-14T22:21:22.186Z,0.07,15.1,-61.334,9.265,-2.698,5.712,7.864,0.006
2019-08-14T22:23:40.122Z,0.05,25.7,-61.335,9.24,-2.701,5.717,7.841,0.004
2019-08-14T22:25:58.057Z,0.06,30.5,-61.335,9.214,-2.703,5.725,7.82,0
2019-08-14T22:28:15.993Z,-1.00E+31,-1.00E+31,-61.336,9.189,-2.705,5.73,7.797,0
2019-08-14T22:30:33.929Z,-1.00E+31,-1.00E+31,-61.337,9.163,-2.707,5.736,7.771,0
2019-08-14T22:32:51.864Z,-1.00E+31,-1.00E+31,-61.337,9.137,-2.709,5.747,7.747,-0.003
2019-08-14T22:35:09.800Z,-1.00E+31,-1.00E+31,-61.338,9.112,-2.711,5.751,7.725,-0.004
2019-08-14T22:37:27.736Z,-1.00E+31,-1.00E+31,-61.339,9.086,-2.713,5.756,7.701,-0.007
2019-08-14T22:39:45.671Z,-1.00E+31,-1.00E+31,-61.34,9.061,-2.715,5.762,7.679,-0.004
2019-08-14T22:42:03.607Z,-1.00E+31,-1.00E+31,-61.34,9.034,-2.717,5.769,7.654,-0.007
2019-08-14T22:44:21.543Z,-1.00E+31,-1.00E+31,-61.341,9.009,-2.719,5.775,7.628,-0.009
2019-08-14T22:46:39.478Z,-1.00E+31,-1.00E+31,-61.342,8.983,-2.722,5.783,7.603,-0.011
2019-08-14T22:48:57.414Z,0.05,14.4,-61.343,8.957,-2.723,5.787,7.578,-0.011
2019-08-14T22:51:15.350Z,-1.00E+31,-1.00E+31,-61.344,8.931,-2.725,5.792,7.555,-0.012
2019-08-14T22:53:33.285Z,0.07,35.4,-61.345,8.905,-2.728,5.798,7.531,-0.015
2019-08-14T22:55:51.221Z,-1.00E+31,-1.00E+31,-61.345,8.879,-2.73,5.805,7.505,-0.018
2019-08-14T22:58:09.157Z,-1.00E+31,-1.00E+31,-61.346,8.852,-2.732,5.809,7.477,-0.018
2019-08-14T23:00:27.092Z,-1.00E+31,-1.00E+31,-61.347,8.827,-2.733,5.815,7.453,-0.018
2019-08-14T23:02:45.028Z,-1.00E+31,-1.00E+31,-61.348,8.8,-2.736,5.823,7.427,-0.018
2019-08-14T23:05:02.964Z,0.04,37,-61.349,8.774,-2.738,5.828,7.404,-0.022
2019-08-14T23:07:20.899Z,0.04,29.4,-61.35,8.748,-2.74,5.831,7.378,-0.022
2019-08-14T23:09:38.835Z,0.04,21,-61.352,8.721,-2.742,5.835,7.35,-0.022
2019-08-14T23:11:56.771Z,0.05,12.8,-61.353,8.695,-2.744,5.839,7.321,-0.026
2019-08-14T23:14:14.707Z,0.06,18.3,-61.354,8.668,-2.746,5.843,7.297,-0.027
2019-08-14T23:16:32.642Z,-1.00E+31,-1.00E+31,-61.355,8.642,-2.749,5.848,7.271,-0.029
2019-08-14T23:18:50.578Z,-1.00E+31,-1.00E+31,-61.356,8.616,-2.75,5.853,7.245,-0.029
2019-08-14T23:21:08.514Z,-1.00E+31,-1.00E+31,-61.357,8.589,-2.752,5.857,7.219,-0.029
2019-08-14T23:23:26.450Z,0.05,24.4,-61.358,8.563,-2.754,5.861,7.191,-0.033
2019-08-14T23:25:44.385Z,-1.00E+31,-1.00E+31,-61.36,8.536,-2.757,5.864,7.162,-0.033
2019-08-14T23:28:02.321Z,-1.00E+31,-1.00E+31,-61.361,8.51,-2.758,5.868,7.137,-0.033
2019-08-14T23:30:20.257Z,-1.00E+31,-1.00E+31,-61.362,8.482,-2.76,5.872,7.108,-0.037
2019-08-14T23:32:38.193Z,-1.00E+31,-1.00E+31,-61.364,8.455,-2.763,5.875,7.08,-0.037
2019-08-14T23:34:56.128Z,-1.00E+31,-1.00E+31,-61.365,8.429,-2.765,5.883,7.054,-0.04
2019-08-14T23:37:14.064Z,-1.00E+31,-1.00E+31,-61.367,8.402,-2.766,5.884,7.025,-0.038
2019-08-14T23:39:32.000Z,0.06,15.4,-61.369,8.375,-2.769,5.886,6.998,-0.04
2019-08-14T23:41:49.936Z,-1.00E+31,-1.00E+31,-61.37,8.348,-2.771,5.89,6.967,-0.043
2019-08-14T23:44:07.872Z,0.08,20.3,-61.371,8.321,-2.773,5.894,6.941,-0.044
2019-08-14T23:46:25.807Z,-1.00E+31,-1.00E+31,-61.373,8.294,-2.774,5.895,6.911,-0.044
2019-08-14T23:48:43.743Z,0.07,28.8,-61.375,8.267,-2.777,5.898,6.884,-0.047
2019-08-14T23:51:01.679Z,0.07,25.9,-61.376,8.24,-2.779,5.901,6.854,-0.048
2019-08-14T23:53:19.615Z,0.05,24.7,-61.378,8.213,-2.781,5.902,6.825,-0.051
2019-08-14T23:55:37.551Z,0.05,8.5,-61.38,8.185,-2.783,5.903,6.794,-0.048
2019-08-14T23:57:55.486Z,0.05,28.9,-61.381,8.158,-2.785,5.905,6.764,-0.051
2019-08-15T00:00:13.422Z,0.06,26.5,-61.383,8.131,-2.787,5.905,6.738,-0.052
2019-08-15T00:02:31.358Z,0.06,28.6,-61.385,8.104,-2.79,5.909,6.708,-0.055
2019-08-15T00:04:49.293Z,0.05,22.5,-61.387,8.076,-2.791,5.909,6.677,-0.054
2019-08-15T00:07:07.229Z,-1.00E+31,-1.00E+31,-61.388,8.049,-2.793,5.912,6.644,-0.055
2019-08-15T00:09:25.165Z,-1.00E+31,-1.00E+31,-61.39,8.021,-2.795,5.912,6.615,-0.059
2019-08-15T00:11:43.101Z,-1.00E+31,-1.00E+31,-61.392,7.993,-2.798,5.915,6.584,-0.061
2019-08-15T00:14:01.036Z,-1.00E+31,-1.00E+31,-61.394,7.966,-2.799,5.916,6.554,-0.059
2019-08-15T00:16:18.972Z,-1.00E+31,-1.00E+31,-61.396,7.938,-2.801,5.916,6.524,-0.062
2019-08-15T00:18:36.908Z,-1.00E+31,-1.00E+31,-61.399,7.911,-2.804,5.916,6.494,-0.062
2019-08-15T00:20:54.843Z,-1.00E+31,-1.00E+31,-61.4,7.883,-2.806,5.92,6.463,-0.066
2019-08-15T00:23:12.779Z,-1.00E+31,-1.00E+31,-61.402,7.855,-2.807,5.92,6.431,-0.066
2019-08-15T00:25:30.715Z,-1.00E+31,-1.00E+31,-61.405,7.827,-2.81,5.92,6.398,-0.066
2019-08-15T00:27:48.651Z,0.03,8.3,-61.407,7.799,-2.812,5.917,6.366,-0.07
2019-08-15T00:30:06.586Z,0.04,24.7,-61.409,7.772,-2.814,5.916,6.336,-0.07
2019-08-15T00:32:24.522Z,0.04,19.9,-61.411,7.744,-2.815,5.916,6.304,-0.07
2019-08-15T00:34:42.458Z,0.05,9.3,-61.414,7.716,-2.818,5.916,6.271,-0.072
2019-08-15T00:37:00.393Z,0.06,27.8,-61.416,7.688,-2.82,5.916,6.242,-0.073
2019-08-15T00:39:18.329Z,0.05,14.4,-61.418,7.659,-2.822,5.916,6.206,-0.076
2019-08-15T00:41:36.265Z,0.06,22.7,-61.421,7.631,-2.824,5.916,6.172,-0.076
2019-08-15T00:43:54.201Z,0.05,46.7,-61.423,7.603,-2.826,5.913,6.141,-0.077
2019-08-15T00:46:12.136Z,0.04,16.7,-61.425,7.575,-2.828,5.912,6.107,-0.081
2019-08-15T00:48:30.072Z,0.03,26.4,-61.429,7.546,-2.83,5.909,6.075,-0.077
2019-08-15T00:50:48.008Z,0.04,18.8,-61.431,7.518,-2.832,5.909,6.043,-0.081
2019-08-15T00:53:05.944Z,0.06,40.1,-61.433,7.49,-2.834,5.909,6.01,-0.084
2019-08-15T00:55:23.879Z,-1.00E+31,-1.00E+31,-61.436,7.461,-2.835,5.906,5.974,-0.081
2019-08-15T00:57:41.815Z,-1.00E+31,-1.00E+31,-61.439,7.433,-2.838,5.901,5.939,-0.084
2019-08-15T00:59:59.751Z,0.05,34.7,-61.441,7.404,-2.84,5.901,5.905,-0.084
2019-08-15T01:02:17.687Z,0.04,36.6,-61.444,7.375,-2.842,5.898,5.871,-0.088
2019-08-15T01:04:35.623Z,0.04,6.3,-61.447,7.347,-2.844,5.898,5.837,-0.09
2019-08-15T01:06:53.559Z,-1.00E+31,-1.00E+31,-61.45,7.318,-2.846,5.894,5.803,-0.088
2019-08-15T01:09:11.494Z,-1.00E+31,-1.00E+31,-61.453,7.29,-2.848,5.886,5.769,-0.092
2019-08-15T01:11:29.430Z,-1.00E+31,-1.00E+31,-61.455,7.261,-2.85,5.886,5.733,-0.092
2019-08-15T01:13:47.366Z,-1.00E+31,-1.00E+31,-61.459,7.232,-2.852,5.883,5.696,-0.092
2019-08-15T01:16:05.302Z,-1.00E+31,-1.00E+31,-61.462,7.203,-2.854,5.879,5.661,-0.095
2019-08-15T01:18:23.238Z,0.05,34.6,-61.465,7.174,-2.856,5.874,5.626,-0.097
2019-08-15T01:20:41.173Z,0.06,39.5,-61.468,7.145,-2.858,5.872,5.59,-0.097
2019-08-15T01:22:59.109Z,-1.00E+31,-1.00E+31,-61.471,7.116,-2.86,5.868,5.557,-0.099
2019-08-15T01:25:17.045Z,0.05,14.7,-61.474,7.087,-2.862,5.864,5.519,-0.099
2019-08-15T01:27:34.981Z,-1.00E+31,-1.00E+31,-61.478,7.057,-2.865,5.857,5.482,-0.103
2019-08-15T01:29:52.917Z,-1.00E+31,-1.00E+31,-61.481,7.029,-2.866,5.853,5.445,-0.102
2019-08-15T01:32:10.853Z,0.06,15.7,-61.484,6.999,-2.868,5.849,5.407,-0.103
2019-08-15T01:34:28.789Z,0.04,19.3,-61.488,6.97,-2.87,5.843,5.372,-0.106
2019-08-15T01:36:46.724Z,0.05,13.6,-61.492,6.94,-2.872,5.836,5.333,-0.103
2019-08-15T01:39:04.660Z,0.06,40.7,-61.495,6.911,-2.874,5.831,5.298,-0.106
2019-08-15T01:41:22.596Z,0.05,17.6,-61.498,6.881,-2.876,5.826,5.26,-0.11
2019-08-15T01:43:40.532Z,0.05,24,-61.502,6.852,-2.878,5.818,5.223,-0.108
2019-08-15T01:45:58.468Z,0.04,25.5,-61.506,6.822,-2.88,5.813,5.183,-0.11
2019-08-15T01:48:16.404Z,0.04,16.9,-61.51,6.792,-2.882,5.808,5.145,-0.111
2019-08-15T01:50:34.340Z,0.07,29,-61.513,6.763,-2.885,5.8,5.106,-0.114
2019-08-15T01:52:52.275Z,0.06,11.1,-61.517,6.733,-2.886,5.795,5.067,-0.113
2019-08-15T01:55:10.211Z,0.05,20.3,-61.521,6.703,-2.888,5.786,5.029,-0.114
2019-08-15T01:57:28.147Z,0.04,29.1,-61.525,6.674,-2.89,5.778,4.994,-0.117
2019-08-15T01:59:46.083Z,0.03,27.8,-61.53,6.643,-2.892,5.77,4.951,-0.117
2019-08-15T02:02:04.019Z,0.06,17.3,-61.533,6.613,-2.894,5.765,4.913,-0.117
2019-08-15T02:04:21.955Z,0.04,28.1,-61.538,6.583,-2.896,5.753,4.873,-0.121
2019-08-15T02:06:39.891Z,0.04,14.7,-61.541,6.553,-2.898,5.748,4.833,-0.121
2019-08-15T02:08:57.827Z,0.07,6.4,-61.546,6.523,-2.9,5.736,4.794,-0.121
2019-08-15T02:11:15.763Z,0.04,37.6,-61.551,6.493,-2.902,5.728,4.752,-0.125
2019-08-15T02:13:33.699Z,0.05,18.2,-61.554,6.463,-2.904,5.723,4.714,-0.123
2019-08-15T02:15:51.635Z,0.04,31.9,-61.559,6.433,-2.906,5.711,4.675,-0.125
2019-08-15T02:18:09.571Z,-1.00E+31,-1.00E+31,-61.563,6.402,-2.908,5.703,4.633,-0.128
2019-08-15T02:20:27.507Z,-1.00E+31,-1.00E+31,-61.568,6.372,-2.91,5.69,4.592,-0.127
2019-08-15T02:22:45.443Z,-1.00E+31,-1.00E+31,-61.573,6.341,-2.912,5.682,4.551,-0.128
2019-08-15T02:25:03.379Z,-1.00E+31,-1.00E+31,-61.577,6.31,-2.914,5.673,4.507,-0.132
2019-08-15T02:27:21.315Z,-1.00E+31,-1.00E+31,-61.582,6.28,-2.916,5.66,4.467,-0.131
2019-08-15T02:29:39.251Z,-1.00E+31,-1.00E+31,-61.587,6.249,-2.918,5.649,4.426,-0.132
2019-08-15T02:31:57.187Z,-1.00E+31,-1.00E+31,-61.592,6.219,-2.92,5.637,4.384,-0.132
2019-08-15T02:34:15.123Z,0.05,22.1,-61.597,6.188,-2.922,5.628,4.341,-0.135
2019-08-15T02:36:33.059Z,-1.00E+31,-1.00E+31,-61.602,6.157,-2.924,5.613,4.299,-0.136
2019-08-15T02:38:50.995Z,-1.00E+31,-1.00E+31,-61.607,6.126,-2.926,5.605,4.257,-0.136
2019-08-15T02:41:08.931Z,-1.00E+31,-1.00E+31,-61.612,6.095,-2.928,5.589,4.212,-0.139
2019-08-15T02:43:26.867Z,-1.00E+31,-1.00E+31,-61.617,6.064,-2.929,5.579,4.171,-0.137
2019-08-15T02:45:44.803Z,-1.00E+31,-1.00E+31,-61.622,6.033,-2.932,5.566,4.127,-0.139
2019-08-15T02:48:02.739Z,-1.00E+31,-1.00E+31,-61.628,6.002,-2.933,5.552,4.085,-0.139
2019-08-15T02:50:20.676Z,-1.00E+31,-1.00E+31,-61.634,5.971,-2.935,5.537,4.039,-0.141
2019-08-15T02:52:38.612Z,-1.00E+31,-1.00E+31,-61.639,5.94,-2.938,5.525,3.997,-0.143
2019-08-15T02:54:56.548Z,0.05,30.1,-61.645,5.908,-2.939,5.509,3.951,-0.143
2019-08-15T02:57:14.484Z,-1.00E+31,-1.00E+31,-61.651,5.877,-2.941,5.496,3.909,-0.144
2019-08-15T02:59:32.420Z,-1.00E+31,-1.00E+31,-61.657,5.845,-2.944,5.479,3.863,-0.147
2019-08-15T03:01:50.356Z,-1.00E+31,-1.00E+31,-61.663,5.814,-2.945,5.466,3.817,-0.146
2019-08-15T03:04:08.292Z,0.05,23.3,-61.668,5.782,-2.947,5.449,3.772,-0.147
2019-08-15T03:06:26.229Z,0.05,18.7,-61.674,5.751,-2.949,5.436,3.728,-0.149
2019-08-15T03:08:44.165Z,0.03,37.8,-61.68,5.719,-2.951,5.419,3.683,-0.149
2019-08-15T03:11:02.101Z,0.04,20.3,-61.687,5.688,-2.953,5.402,3.637,-0.15
2019-08-15T03:13:20.037Z,0.05,20.6,-61.693,5.655,-2.954,5.385,3.591,-0.15
2019-08-15T03:15:37.973Z,-1.00E+31,-1.00E+31,-61.699,5.624,-2.957,5.368,3.546,-0.153
2019-08-15T03:17:55.910Z,0.05,15.1,-61.706,5.592,-2.959,5.352,3.5,-0.154
2019-08-15T03:20:13.846Z,0.05,24,-61.713,5.56,-2.96,5.331,3.451,-0.154
2019-08-15T03:22:31.782Z,-1.00E+31,-1.00E+31,-61.72,5.528,-2.963,5.314,3.405,-0.156
2019-08-15T03:24:49.719Z,0.07,12.3,-61.726,5.495,-2.964,5.294,3.356,-0.155
2019-08-15T03:27:07.655Z,0.06,39.5,-61.733,5.463,-2.966,5.277,3.31,-0.158
2019-08-15T03:29:25.591Z,0.06,12.7,-61.74,5.431,-2.968,5.258,3.262,-0.156
2019-08-15T03:31:43.528Z,0.05,37.1,-61.747,5.399,-2.97,5.237,3.215,-0.158
2019-08-15T03:34:01.464Z,0.06,14.7,-61.754,5.367,-2.972,5.219,3.168,-0.161
2019-08-15T03:36:19.401Z,0.07,33.6,-61.761,5.333,-2.973,5.197,3.118,-0.158
2019-08-15T03:38:37.337Z,0.05,22.5,-61.769,5.301,-2.976,5.175,3.069,-0.161
2019-08-15T03:40:55.274Z,-1.00E+31,-1.00E+31,-61.776,5.269,-2.978,5.157,3.024,-0.165
2019-08-15T03:43:13.210Z,0.07,28.2,-61.784,5.236,-2.979,5.133,2.97,-0.161
2019-08-15T03:45:31.147Z,0.05,42.5,-61.792,5.203,-2.982,5.112,2.923,-0.165
2019-08-15T03:47:49.083Z,-1.00E+31,-1.00E+31,-61.799,5.171,-2.983,5.088,2.872,-0.161
2019-08-15T03:50:07.020Z,-1.00E+31,-1.00E+31,-61.807,5.137,-2.985,5.064,2.821,-0.165
2019-08-15T03:52:24.956Z,-1.00E+31,-1.00E+31,-61.816,5.105,-2.986,5.042,2.773,-0.165
2019-08-15T03:54:42.893Z,-1.00E+31,-1.00E+31,-61.824,5.071,-2.989,5.017,2.721,-0.165
2019-08-15T03:57:00.829Z,-1.00E+31,-1.00E+31,-61.832,5.039,-2.991,4.991,2.673,-0.169
2019-08-15T03:59:18.766Z,0.04,32.4,-61.84,5.005,-2.992,4.969,2.622,-0.169
2019-08-15T04:01:36.702Z,-1.00E+31,-1.00E+31,-61.849,4.972,-2.995,4.941,2.569,-0.169
2019-08-15T04:03:54.639Z,-1.00E+31,-1.00E+31,-61.858,4.938,-2.996,4.916,2.518,-0.169
2019-08-15T04:06:12.576Z,0.05,13.1,-61.867,4.905,-2.998,4.89,2.464,-0.172
2019-08-15T04:08:30.513Z,-1.00E+31,-1.00E+31,-61.876,4.872,-3,4.861,2.415,-0.169
2019-08-15T04:10:48.449Z,-1.00E+31,-1.00E+31,-61.885,4.839,-3.002,4.833,2.363,-0.172
2019-08-15T04:13:06.386Z,-1.00E+31,-1.00E+31,-61.894,4.805,-3.003,4.807,2.308,-0.169
2019-08-15T04:15:24.323Z,0.04,13.6,-61.904,4.771,-3.005,4.778,2.256,-0.171
2019-08-15T04:17:42.260Z,0.05,29.9,-61.913,4.737,-3.007,4.749,2.204,-0.172
2019-08-15T04:20:00.197Z,0.06,14.8,-61.923,4.704,-3.009,4.716,2.153,-0.172
2019-08-15T04:22:18.134Z,0.04,16.3,-61.933,4.669,-3.01,4.689,2.097,-0.172
2019-08-15T04:24:36.071Z,0.06,12.3,-61.942,4.636,-3.013,4.659,2.043,-0.176
2019-08-15T04:26:54.008Z,-1.00E+31,-1.00E+31,-61.953,4.601,-3.014,4.626,1.99,-0.172
2019-08-15T04:29:11.945Z,0.11,191.9,-61.963,4.567,-3.016,4.593,1.933,-0.175
2019-08-15T04:31:29.882Z,0.13,365.1,-61.973,4.534,-3.017,4.561,1.882,-0.176
2019-08-15T04:33:47.819Z,0.11,312.1,-61.984,4.499,-3.019,4.528,1.824,-0.173
2019-08-15T04:36:05.756Z,-1.00E+31,-1.00E+31,-61.995,4.465,-3.021,4.491,1.769,-0.176
2019-08-15T04:38:23.693Z,-1.00E+31,-1.00E+31,-62.007,4.43,-3.022,4.455,1.714,-0.176
2019-08-15T04:40:41.630Z,-1.00E+31,-1.00E+31,-62.017,4.396,-3.025,4.421,1.658,-0.176
2019-08-15T04:42:59.568Z,-1.00E+31,-1.00E+31,-62.029,4.361,-3.026,4.387,1.603,-0.176
2019-08-15T04:45:17.505Z,-1.00E+31,-1.00E+31,-62.041,4.327,-3.028,4.348,1.548,-0.179
2019-08-15T04:47:35.442Z,-1.00E+31,-1.00E+31,-62.053,4.292,-3.03,4.308,1.491,-0.176
2019-08-15T04:49:53.380Z,-1.00E+31,-1.00E+31,-62.065,4.257,-3.031,4.267,1.433,-0.176
2019-08-15T04:52:11.317Z,-1.00E+31,-1.00E+31,-62.077,4.222,-3.033,4.229,1.375,-0.177
2019-08-15T04:54:29.255Z,-1.00E+31,-1.00E+31,-62.09,4.187,-3.034,4.189,1.317,-0.176
2019-08-15T04:56:47.193Z,-1.00E+31,-1.00E+31,-62.103,4.152,-3.036,4.148,1.26,-0.177
2019-08-15T04:59:05.130Z,-1.00E+31,-1.00E+31,-62.116,4.117,-3.038,4.106,1.201,-0.176
2019-08-15T05:01:23.068Z,-1.00E+31,-1.00E+31,-62.129,4.082,-3.039,4.06,1.144,-0.176
2019-08-15T05:03:41.006Z,0.05,9.3,-62.142,4.047,-3.041,4.018,1.086,-0.177
2019-08-15T05:05:58.944Z,0.04,22.2,-62.156,4.011,-3.043,3.972,1.027,-0.176
2019-08-15T05:08:16.882Z,-1.00E+31,-1.00E+31,-62.171,3.976,-3.044,3.923,0.968,-0.176
2019-08-15T05:10:34.820Z,0.1,186.8,-62.184,3.94,-3.046,3.879,0.908,-0.178
2019-08-15T05:12:52.759Z,-1.00E+31,-1.00E+31,-62.199,3.905,-3.048,3.831,0.85,-0.176
2019-08-15T05:15:10.697Z,0.04,25.8,-62.214,3.869,-3.049,3.78,0.788,-0.176
2019-08-15T05:17:28.636Z,-1.00E+31,-1.00E+31,-62.229,3.833,-3.05,3.73,0.729,-0.176
2019-08-15T05:19:46.574Z,0.05,29.5,-62.245,3.798,-3.052,3.676,0.667,-0.173
2019-08-15T05:22:04.513Z,-1.00E+31,-1.00E+31,-62.261,3.762,-3.054,3.626,0.607,-0.176
2019-08-15T05:24:22.452Z,-1.00E+31,-1.00E+31,-62.278,3.726,-3.055,3.568,0.546,-0.176
2019-08-15T05:26:40.391Z,-1.00E+31,-1.00E+31,-62.294,3.69,-3.057,3.513,0.486,-0.172
2019-08-15T05:28:58.330Z,0.05,21.5,-62.311,3.654,-3.058,3.456,0.426,-0.172
2019-08-15T05:31:16.269Z,0.06,23,-62.328,3.618,-3.059,3.397,0.363,-0.172
2019-08-15T05:33:34.209Z,0.08,27.1,-62.346,3.582,-3.061,3.338,0.302,-0.17
2019-08-15T05:35:52.148Z,-1.00E+31,-1.00E+31,-62.364,3.546,-3.063,3.275,0.242,-0.172
2019-08-15T05:38:10.088Z,-1.00E+31,-1.00E+31,-62.383,3.51,-3.064,3.212,0.182,-0.172
2019-08-15T05:40:28.028Z,0.14,39.9,-62.402,3.474,-3.065,3.148,0.116,-0.169
2019-08-15T05:42:45.968Z,0.09,47.8,-62.422,3.438,-3.067,3.08,0.057,-0.169
2019-08-15T05:45:03.909Z,0.09,44.1,-62.442,3.401,-3.068,3.013,-0.009,-0.168
2019-08-15T05:47:21.850Z,0.11,58.9,-62.462,3.365,-3.069,2.94,-0.068,-0.164
2019-08-15T05:49:39.791Z,0.06,65.1,-62.484,3.329,-3.07,2.868,-0.129,-0.163
2019-08-15T05:51:57.732Z,0.09,47.4,-62.505,3.293,-3.071,2.796,-0.193,-0.161
2019-08-15T05:54:15.673Z,0.08,59.9,-62.528,3.257,-3.072,2.715,-0.253,-0.158
2019-08-15T05:56:33.615Z,0.09,54,-62.551,3.221,-3.074,2.637,-0.314,-0.159
2019-08-15T05:58:51.557Z,0.09,39.5,-62.574,3.185,-3.075,2.554,-0.374,-0.157
2019-08-15T06:01:09.500Z,0.08,52.1,-62.599,3.149,-3.076,2.469,-0.437,-0.154
2019-08-15T06:03:27.443Z,0.08,39,-62.624,3.113,-3.077,2.382,-0.496,-0.152
2019-08-15T06:05:45.386Z,0.08,35.8,-62.649,3.078,-3.078,2.294,-0.556,-0.149
2019-08-15T06:08:03.330Z,0.08,29.2,-62.677,3.042,-3.079,2.198,-0.614,-0.147
2019-08-15T06:10:21.275Z,0.06,21,-62.704,3.008,-3.079,2.101,-0.672,-0.143
2019-08-15T06:12:39.220Z,0.07,18.6,-62.732,2.972,-3.08,2.001,-0.73,-0.139
2019-08-15T06:14:57.166Z,0.07,37.1,-62.762,2.938,-3.081,1.898,-0.787,-0.136
2019-08-15T06:17:15.112Z,0.08,19.8,-62.793,2.904,-3.081,1.792,-0.838,-0.132
2019-08-15T06:19:33.059Z,0.12,35.5,-62.825,2.871,-3.082,1.677,-0.891,-0.128
2019-08-15T06:21:51.006Z,0.1,95,-62.857,2.838,-3.082,1.563,-0.939,-0.122
2019-08-15T06:24:08.955Z,0.07,68.4,-62.891,2.806,-3.083,1.441,-0.986,-0.12
2019-08-15T06:26:26.904Z,-1.00E+31,-1.00E+31,-62.927,2.775,-3.083,1.316,-1.029,-0.114
2019-08-15T06:28:44.854Z,-1.00E+31,-1.00E+31,-62.964,2.744,-3.083,1.186,-1.07,-0.107
2019-08-15T06:31:02.804Z,0.07,39.3,-63.002,2.715,-3.083,1.05,-1.105,-0.103
2019-08-15T06:33:20.755Z,0.08,13.7,-63.041,2.688,-3.083,0.91,-1.133,-0.095
2019-08-15T06:35:38.706Z,0.07,12.5,-63.082,2.663,-3.083,0.764,-1.156,-0.089
2019-08-15T06:37:56.658Z,0.06,20.9,-63.124,2.64,-3.082,0.616,-1.17,-0.081
2019-08-15T06:40:14.610Z,0.06,7.8,-63.168,2.618,-3.082,0.459,-1.18,-0.075
2019-08-15T06:42:32.562Z,-1.00E+31,-1.00E+31,-63.213,2.6,-3.081,0.298,-1.173,-0.064
2019-08-15T06:44:50.512Z,0.07,75.4,-63.258,2.585,-3.08,0.136,-1.16,-0.056
2019-08-15T06:47:08.461Z,-1.00E+31,-1.00E+31,-63.304,2.573,-3.079,-0.028,-1.131,-0.047
2019-08-15T06:49:26.409Z,-1.00E+31,-1.00E+31,-63.35,2.566,-3.077,-0.192,-1.089,-0.031
2019-08-15T06:51:44.355Z,-1.00E+31,-1.00E+31,-63.395,2.561,-3.076,-0.352,-1.034,-0.023
