,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_BR_nT,OMNI_BT_nT,OMNI_BN_nT,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncm3,OMNI_TEMP_DegK,EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,PIONEER_DIST_Au,PIONEER_LAT_deg,PIONEER_LONG_deg,PIONEER_BR_nT,PIONEER_BT_nT,PIONEER_BN_nT,PIONEER_MAG_AVG_nT,PIONEER_SPEED_kms,PIONEER_DENSITY_Ncm3,PIONEER_TEMP_DegK,new_time,Time_offset_hours
24,1972-06-10 05:00:00+00:00,0.5,183.6,-1,-2.6,-0.8,3.3,399,7.9,55110,1972-06-11 21:00:00+00:00,1.69,-2.8,174.5,0.4613,0.461,0.2819,0.9649,387.2,2.9957,18145,1972-06-10 05:00:00+00:00,40
25,1972-06-10 06:00:00+00:00,0.5,183.7,1.2,-1.1,0.7,2.6,394,7.3,65860,1972-06-11 22:00:00+00:00,1.69,-2.8,174.5,0.761,-0.3478,0.327,0.9397,381.8,2.4273,19921,1972-06-10 06:00:00+00:00,40
26,1972-06-10 07:00:00+00:00,0.5,183.7,1.7,-1.7,0.5,2.7,388,6.5,71532,1972-06-11 23:00:00+00:00,1.69,-2.8,174.6,0.5965,-0.5504,0.4052,1.0136,380.8,2.712,16339,1972-06-10 07:00:00+00:00,40
27,1972-06-10 08:00:00+00:00,0.5,183.8,2.3,-0.9,-0.9,3.1,377,6.8,69283,1972-06-12 00:00:00+00:00,1.69,-2.8,174.6,0.3534,-0.6372,0.6131,1.0142,377,2.897,21707,1972-06-10 08:00:00+00:00,40
28,1972-06-10 09:00:00+00:00,0.5,183.8,1.2,-2.9,-1.4,3.8,381,6.8,67049,1972-06-12 01:00:00+00:00,1.69,-2.8,174.6,0.9187,-0.5629,0.4826,1.1927,371.3,2.5161,10256,1972-06-10 09:00:00+00:00,40
29,1972-06-10 10:00:00+00:00,0.5,183.8,2.3,-3.4,-0.6,4.6,372,5.7,62052,1972-06-12 02:00:00+00:00,1.69,-2.8,174.6,0.78,-0.6683,0.5392,1.2064,367.4,3.2296,17036,1972-06-10 10:00:00+00:00,40
30,1972-06-10 12:00:00+00:00,0.5,183.9,3.4,-3.1,-0.6,5,357,5.4,50526,1972-06-12 04:00:00+00:00,1.69,-2.8,174.7,0.0771,-0.4001,0.3331,0.9366,375.1,3.0236,31970,1972-06-10 12:00:00+00:00,40
31,1972-06-10 13:00:00+00:00,0.5,184,1.3,-4,-1.3,4.9,375,5.5,57717,1972-06-12 05:00:00+00:00,1.69,-2.8,174.7,0.4402,-0.6388,0.0734,1.2341,373.4,2.8676,37499,1972-06-10 13:00:00+00:00,40
32,1972-06-10 14:00:00+00:00,0.5,184,2.2,-2.5,-1.8,5.1,368,6.5,54071,1972-06-12 06:00:00+00:00,1.7,-2.8,174.8,-0.9981,0.4524,1.2118,1.9722,376.2,2.0225,15351,1972-06-10 14:00:00+00:00,40
33,1972-06-10 15:00:00+00:00,0.5,184,3.5,0.7,-1.9,4.9,364,6.5,57244,1972-06-12 07:00:00+00:00,1.7,-2.8,174.8,-1.0865,2.1413,0.7315,2.5314,371,1.2227,9474,1972-06-10 15:00:00+00:00,40
34,1972-06-10 16:00:00+00:00,0.5,184.1,2.9,-3.4,-2,5.1,358,7.4,54185,1972-06-12 08:00:00+00:00,1.7,-2.8,174.7,-1.1397,2.0972,0.4978,2.4568,376.1,1.1165,4585,1972-06-10 16:00:00+00:00,40
35,1972-06-10 17:00:00+00:00,0.5,184.1,-0.5,-2.8,-1.3,3.4,367,7.9,49152,1972-06-12 09:00:00+00:00,1.7,-2.8,174.7,-0.7726,2.0623,0.2823,2.3281,370.1,1.7156,29075,1972-06-10 17:00:00+00:00,40
36,1972-06-10 18:00:00+00:00,0.5,184.2,-0.3,-2.7,-0.7,2.8,365,8.6,46423,1972-06-12 10:00:00+00:00,1.7,-2.8,174.8,-0.0662,1.8183,1.2842,2.2507,368.8,1.6363,14549,1972-06-10 18:00:00+00:00,40
37,1972-06-10 19:00:00+00:00,0.5,184.2,-1.6,-3.5,-0.1,4,372,7.7,40588,1972-06-12 11:00:00+00:00,1.7,-2.7,174.8,-0.1429,1.917,0.6992,2.1318,364.5,1.6726,21056,1972-06-10 19:00:00+00:00,40
38,1972-06-10 20:00:00+00:00,0.5,184.2,-1.6,-3.3,-0.1,3.8,368,8.3,40678,1972-06-12 12:00:00+00:00,1.7,-2.7,174.8,-0.165,1.9325,1.0271,2.2137,370.4,2.0335,15199,1972-06-10 20:00:00+00:00,40
39,1972-06-10 21:00:00+00:00,0.5,184.3,-0.8,-3.5,0.5,4.3,361,8.4,40264,1972-06-12 13:00:00+00:00,1.7,-2.7,174.8,0.0085,1.8386,1.2515,2.2884,361.9,1.4862,12154,1972-06-10 21:00:00+00:00,40
40,1972-06-10 22:00:00+00:00,0.5,184.3,2.7,-4.1,-0.6,5.3,346,9.1,37359,1972-06-12 14:00:00+00:00,1.7,-2.7,174.9,-0.1578,1.8733,0.9407,2.1606,354.3,2.2552,19143,1972-06-10 22:00:00+00:00,40
41,1972-06-10 23:00:00+00:00,0.6,184.3,2.5,-3.4,-1.6,4.9,346,10.9,48466,1972-06-12 15:00:00+00:00,1.7,-2.7,174.9,0.1507,1.8739,0.8564,2.1015,365,2.0188,14731,1972-06-10 23:00:00+00:00,40
42,1972-06-11 11:00:00+00:00,0.6,184.8,3.9,0.7,2.6,5.2,333,7,40100,1972-06-13 03:00:00+00:00,1.7,-2.7,175.1,-0.1058,0.9123,0.3584,1.937,352.2,2.6023,19652,1972-06-11 11:00:00+00:00,40
43,1972-06-13 06:00:00+00:00,0.8,186.5,0,1.3,0.5,1.3,297,17.2,21429,1972-06-14 22:00:00+00:00,1.72,-2.6,175.9,1.5897,-0.1247,-0.2361,1.6162,306,2.6347,18823,1972-06-13 06:00:00+00:00,40
44,1972-06-13 07:00:00+00:00,0.8,186.6,-0.3,0.5,0.2,0.9,299,18.5,23122,1972-06-14 23:00:00+00:00,1.72,-2.6,175.9,1.5922,-0.2389,-0.3372,1.6532,306,2.3069,21180,1972-06-13 07:00:00+00:00,40
45,1972-06-13 08:00:00+00:00,0.8,186.6,-0.1,0.2,0.5,0.9,303,20.6,22336,1972-06-15 00:00:00+00:00,1.72,-2.6,175.9,1.6457,-0.1171,0.1071,1.6653,304.6,2.3715,22219,1972-06-13 08:00:00+00:00,40
46,1972-06-13 09:00:00+00:00,0.8,186.6,-0.2,-0.5,1.5,1.8,304,21.2,21126,1972-06-15 01:00:00+00:00,1.72,-2.6,176,1.6002,0.0606,0.2329,1.626,306,2.6012,25902,1972-06-13 09:00:00+00:00,40
47,1972-06-13 12:00:00+00:00,0.9,186.8,1.9,1.7,2.5,3.6,308,20.1,18643,1972-06-15 04:00:00+00:00,1.72,-2.6,176,2.5565,-0.3462,-0.7186,2.7336,320.3,5.193,36798,1972-06-13 12:00:00+00:00,40
48,1972-06-13 13:00:00+00:00,0.9,186.8,-1.5,2.6,0.8,4.4,291,16.5,24494,1972-06-15 05:00:00+00:00,1.72,-2.6,176,2.6004,-0.0978,-0.7037,2.7386,314.4,4.277,21524,1972-06-13 13:00:00+00:00,40
49,1972-06-13 14:00:00+00:00,0.9,186.8,-3.3,3.8,0.2,5.5,291,16.1,25882,1972-06-15 06:00:00+00:00,1.72,-2.6,176,2.3346,-0.8682,-0.9204,2.7172,316.7,3.7508,16181,1972-06-13 14:00:00+00:00,40
50,1972-06-13 15:00:00+00:00,0.9,186.9,-2.8,5.4,0.5,6.5,301,14.2,26732,1972-06-15 07:00:00+00:00,1.72,-2.6,176,1.8014,-1.5934,-0.7793,2.6399,306.8,3.6221,21486,1972-06-13 15:00:00+00:00,40
51,1972-06-13 16:00:00+00:00,0.9,186.9,-4.1,4.6,-1.2,6.7,295,15.4,27729,1972-06-15 08:00:00+00:00,1.72,-2.6,176.1,1.8733,-1.2979,-0.5482,2.4321,311.1,3.1574,17083,1972-06-13 16:00:00+00:00,40
52,1972-06-13 17:00:00+00:00,0.9,187,-4.3,1.7,-4.3,6.8,296,13.6,29443,1972-06-15 09:00:00+00:00,1.72,-2.6,176.1,0.5329,-1.96,-0.5174,2.271,326.5,2.8949,13753,1972-06-13 17:00:00+00:00,40
53,1972-06-13 20:00:00+00:00,0.9,187.1,-2.5,-1.6,-3.8,4.9,298,14.6,31527,1972-06-15 12:00:00+00:00,1.73,-2.6,176.2,-0.9098,-1.6397,-0.0646,1.9143,321,3.9527,13111,1972-06-13 20:00:00+00:00,40
54,1972-06-13 21:00:00+00:00,0.9,187.1,-2.9,0.2,-5.1,6.4,317,15.4,32165,1972-06-15 13:00:00+00:00,1.73,-2.6,176.1,-1.5235,-1.5457,-0.7445,2.3257,322.6,3.3919,11468,1972-06-13 21:00:00+00:00,40
55,1972-06-13 22:00:00+00:00,0.9,187.2,-3.5,1.6,-1.6,5.5,327,15.8,55415,1972-06-15 14:00:00+00:00,1.73,-2.6,176.1,-1.7802,-1.3348,-0.6294,2.3265,321.3,4.7402,10937,1972-06-13 22:00:00+00:00,40
56,1972-06-13 23:00:00+00:00,0.9,187.2,-4.3,0.6,-0.6,5.7,323,16.8,55447,1972-06-15 15:00:00+00:00,1.73,-2.6,176.2,-1.7035,-1.5879,-0.1242,2.3386,322.2,3.3624,5121,1972-06-13 23:00:00+00:00,40
57,1972-06-14 00:00:00+00:00,0.9,187.2,-2.7,3.9,3.2,6.4,326,14.2,48161,1972-06-15 16:00:00+00:00,1.73,-2.6,176.2,-1.7982,-1.3302,-0.0584,2.2458,317.3,4.5962,10833,1972-06-14 00:00:00+00:00,40
58,1972-06-14 01:00:00+00:00,0.9,187.3,-3.3,3.9,5.4,7.6,334,12.4,34239,1972-06-15 17:00:00+00:00,1.73,-2.6,176.2,-1.8371,-1.3888,0.2383,2.3289,320.2,3.289,7093,1972-06-14 01:00:00+00:00,40
59,1972-06-14 02:00:00+00:00,0.9,187.3,-4.2,4.8,4.5,7.8,337,14.2,22589,1972-06-15 18:00:00+00:00,1.73,-2.6,176.2,-1.6854,-1.6908,0.5032,2.45,318.5,4.0982,12207,1972-06-14 02:00:00+00:00,40
60,1972-06-14 03:00:00+00:00,0.9,187.4,-3.2,2.6,2.9,6.4,335,18.8,36805,1972-06-15 19:00:00+00:00,1.73,-2.6,176.3,-1.7436,-1.6183,0.5793,2.4604,320.7,5.6395,10178,1972-06-14 03:00:00+00:00,40
61,1972-06-14 04:00:00+00:00,0.9,187.4,-4.2,4.3,1,6.9,330,16,40900,1972-06-15 20:00:00+00:00,1.73,-2.6,176.3,-1.7699,-1.7387,0.8948,2.711,332.9,6.0565,12970,1972-06-14 04:00:00+00:00,40
62,1972-06-14 05:00:00+00:00,0.9,187.4,-2.2,3.8,-2,7,336,18.1,45823,1972-06-15 21:00:00+00:00,1.73,-2.6,176.3,-1.1782,-1.4585,1.4472,2.8028,324,7.8809,20102,1972-06-14 05:00:00+00:00,40
63,1972-06-14 06:00:00+00:00,0.9,187.5,-2.4,6.2,1.6,7.2,337,18.4,50967,1972-06-15 22:00:00+00:00,1.73,-2.6,176.3,-0.1926,1.4367,1.2385,1.9601,326.2,7.7635,13600,1972-06-14 06:00:00+00:00,40
64,1972-06-14 07:00:00+00:00,1,187.5,0.8,1.9,-3.1,6.5,341,20.6,54889,1972-06-15 23:00:00+00:00,1.73,-2.6,176.4,-0.0398,1.4139,1.2146,1.9244,327.7,7.7164,18333,1972-06-14 07:00:00+00:00,40
65,1972-06-14 08:00:00+00:00,1,187.5,-5.1,5.4,2.5,8.2,327,17.1,56365,1972-06-16 00:00:00+00:00,1.73,-2.6,176.4,-0.3828,1.2727,1.955,2.4318,330.6,7.9516,11376,1972-06-14 08:00:00+00:00,40
66,1972-06-14 09:00:00+00:00,1,187.6,-2.9,5.8,1.8,7.5,332,18.5,56077,1972-06-16 01:00:00+00:00,1.73,-2.6,176.3,-0.092,2.7811,0.929,3.1368,327.6,3.7455,11670,1972-06-14 09:00:00+00:00,40
67,1972-06-14 13:00:00+00:00,1,187.7,-3,3.2,3.3,5.8,336,27.7,35356,1972-06-16 05:00:00+00:00,1.73,-2.5,176.4,0.3768,1.555,-3.6089,4.0195,332.6,1.9698,41595,1972-06-14 13:00:00+00:00,40
68,1972-06-14 14:00:00+00:00,1,187.8,2.8,-1.6,3.4,7.4,337,25,33653,1972-06-16 06:00:00+00:00,1.73,-2.5,176.5,0.3845,0.8569,-3.6995,3.8742,333.3,1.9826,33379,1972-06-14 14:00:00+00:00,40
69,1972-06-14 15:00:00+00:00,1,187.8,4.3,-3.5,-0.1,7.7,333,28,47736,1972-06-16 07:00:00+00:00,1.73,-2.5,176.5,-0.0921,2.9319,-1.7698,3.6266,324.8,2.4258,44705,1972-06-14 15:00:00+00:00,40
70,1972-06-14 16:00:00+00:00,1,187.9,3.6,-4.7,-0.9,9.1,348,21,77420,1972-06-16 08:00:00+00:00,1.73,-2.5,176.5,-0.6434,1.9523,1.0071,2.661,331.4,3.2712,69327,1972-06-14 16:00:00+00:00,40
71,1972-06-14 18:00:00+00:00,1,187.9,3.7,-7.1,-6.6,11,376,9.4,157464,1972-06-16 10:00:00+00:00,1.73,-2.5,176.6,-0.0984,2.2942,0.4943,2.8838,327.5,3.1003,46096,1972-06-14 18:00:00+00:00,40
72,1972-06-14 19:00:00+00:00,1,188,-0.9,1.8,-3.1,8.2,398,10.4,172162,1972-06-16 11:00:00+00:00,1.73,-2.5,176.6,-0.6027,1.6833,-1.7553,2.9065,332.8,2.4412,48860,1972-06-14 19:00:00+00:00,40
73,1972-06-14 20:00:00+00:00,1,188,1.8,-2.7,-4.9,6.7,400,9.1,189142,1972-06-16 12:00:00+00:00,1.74,-2.5,176.5,-0.0169,1.411,0.4847,2.294,330.9,3.6798,53709,1972-06-14 20:00:00+00:00,40
74,1972-06-14 21:00:00+00:00,1,188.1,1.4,-3,-3.8,7,403,8.4,163360,1972-06-16 13:00:00+00:00,1.74,-2.5,176.5,0.6029,1.5185,0.1567,2.3536,338,2.419,43019,1972-06-14 21:00:00+00:00,40
75,1972-06-14 22:00:00+00:00,1,188.1,4.8,-7,-3.1,9.2,382,5.6,96020,1972-06-16 14:00:00+00:00,1.74,-2.5,176.6,0.5447,1.2103,-2.624,3.1339,339.7,2.8044,44442,1972-06-14 22:00:00+00:00,40
76,1972-06-14 23:00:00+00:00,1,188.1,4.8,-7,-2.4,8.9,388,6.1,97584,1972-06-16 15:00:00+00:00,1.74,-2.5,176.6,-0.0775,1.212,-2.8824,3.1959,335.9,3.9075,62476,1972-06-14 23:00:00+00:00,40
77,1972-06-15 00:00:00+00:00,1,188.2,0.1,-1,-4,5.5,387,9.7,146223,1972-06-16 16:00:00+00:00,1.74,-2.5,176.6,0.3537,-0.9406,0.2617,1.8831,356.4,4.6928,27592,1972-06-15 00:00:00+00:00,40
78,1972-06-21 12:00:00+00:00,1.8,194.3,-4,3.5,0.7,5.9,368,3.2,71789,1972-06-23 04:00:00+00:00,1.8,-2.2,179.3,-1.6171,1.1203,0.1905,2.0478,459.4,0.8992,35821,1972-06-21 12:00:00+00:00,40
79,1972-06-21 13:00:00+00:00,1.8,194.4,-3.4,1.7,1.9,6.1,381,3.1,62526,1972-06-23 05:00:00+00:00,1.8,-2.2,179.3,-0.8407,1.5622,-1.0697,2.0891,463.2,0.9833,16239,1972-06-21 13:00:00+00:00,40
80,1972-06-21 15:00:00+00:00,1.8,194.5,-2.9,4.1,0.8,6.3,383,4,49526,1972-06-23 07:00:00+00:00,1.8,-2.2,179.3,-0.8869,1.2962,-0.9408,1.998,465,1.221,24487,1972-06-21 15:00:00+00:00,40
81,1972-06-21 17:00:00+00:00,1.8,194.5,-3.7,3.6,-2.4,6.3,378,2.9,47525,1972-06-23 09:00:00+00:00,1.8,-2.2,179.4,-1.8968,0.1322,0.9198,2.1279,433.1,0.7086,30660,1972-06-21 17:00:00+00:00,40
82,1972-06-21 19:00:00+00:00,1.8,194.6,-1.1,1.9,0,5.7,394,4.3,40600,1972-06-23 11:00:00+00:00,1.8,-2.2,179.4,-1.5949,0.7507,0.7103,2.0422,432.3,0.6483,22377,1972-06-21 19:00:00+00:00,40
83,1972-06-21 22:00:00+00:00,1.9,194.7,-2.7,4.5,-1,5.7,379,5,79784,1972-06-23 14:00:00+00:00,1.8,-2.2,179.4,-1.285,1.1837,0.4168,1.8868,427.1,0.8624,30295,1972-06-21 22:00:00+00:00,40
84,1972-06-21 23:00:00+00:00,1.9,194.8,-3,3.1,-1.4,5.4,378,5.3,88391,1972-06-23 15:00:00+00:00,1.8,-2.2,179.5,-1.6628,0.6649,0.4575,1.8695,417.5,0.8557,23545,1972-06-21 23:00:00+00:00,40
85,1972-06-22 00:00:00+00:00,1.9,194.8,-1.5,1,-1.8,5.1,389,6,96619,1972-06-23 16:00:00+00:00,1.8,-2.2,179.5,-1.6506,0.5337,0.5775,1.8479,413.2,0.7864,23452,1972-06-22 00:00:00+00:00,40
86,1972-06-22 01:00:00+00:00,1.9,194.9,-2.8,-2.9,0.8,5,390,6.1,98190,1972-06-23 17:00:00+00:00,1.8,-2.2,179.5,-1.6062,0.7012,0.4534,1.8206,411.2,0.6672,14912,1972-06-22 01:00:00+00:00,40
87,1972-06-22 02:00:00+00:00,1.9,194.9,-2.7,-3.1,-1,5,390,6.7,108651,1972-06-23 18:00:00+00:00,1.8,-2.2,179.5,-1.3256,0.9525,0.1883,1.7349,410.3,0.8038,26932,1972-06-22 02:00:00+00:00,40
88,1972-06-22 03:00:00+00:00,1.9,194.9,-1,3.2,3.4,5.5,392,6.8,95674,1972-06-23 19:00:00+00:00,1.8,-2.2,179.6,-1.3716,0.7415,0.5114,1.682,411.3,0.8161,25664,1972-06-22 03:00:00+00:00,40
89,1972-06-22 05:00:00+00:00,1.9,195,-4.6,-0.8,1.6,5.6,376,7.3,108210,1972-06-23 21:00:00+00:00,1.8,-2.1,179.6,-1.4749,0.4269,-0.2683,1.5944,408.4,0.9474,35228,1972-06-22 05:00:00+00:00,40
90,1972-06-22 06:00:00+00:00,1.9,195,-3.5,-1.5,-2.3,5.7,381,7.5,113873,1972-06-23 22:00:00+00:00,1.8,-2.1,179.5,-1.3021,0.8574,-0.1353,1.5897,405.7,0.7796,25072,1972-06-22 06:00:00+00:00,40
91,1972-06-22 09:00:00+00:00,1.9,195.2,0.6,0.9,-4.6,5.3,398,8.3,107742,1972-06-24 01:00:00+00:00,1.81,-2.1,179.6,-1.204,0.8353,0.6628,1.6426,413.7,0.5341,8980,1972-06-22 09:00:00+00:00,40
92,1972-06-22 12:00:00+00:00,1.9,195.3,-2.4,1.1,2.3,5.8,394,8.7,137432,1972-06-24 04:00:00+00:00,1.81,-2.1,179.7,-0.9545,1.0812,-0.3598,1.6721,409.2,0.5292,14139,1972-06-22 12:00:00+00:00,40
93,1972-06-22 13:00:00+00:00,1.9,195.3,-2.9,2.6,-1.3,5.6,387,7.9,139130,1972-06-24 05:00:00+00:00,1.81,-2.1,179.7,-1.3158,1.013,0.4135,1.7317,412.1,0.6953,19752,1972-06-22 13:00:00+00:00,40
94,1972-06-22 14:00:00+00:00,1.9,195.4,-2.3,3.2,0.9,5.6,389,6.8,144957,1972-06-24 06:00:00+00:00,1.81,-2.1,179.7,-1.3121,1.1836,0.0698,1.7889,407,0.7089,17752,1972-06-22 14:00:00+00:00,40
95,1972-06-22 15:00:00+00:00,1.9,195.4,-4.1,1.9,3.9,6.4,390,6.2,146877,1972-06-24 07:00:00+00:00,1.81,-2.1,179.8,-1.0188,1.1445,-0.6894,1.7714,412.9,1.04,16898,1972-06-22 15:00:00+00:00,40
96,1972-06-22 16:00:00+00:00,1.9,195.4,-3,1.6,4.6,6.6,390,6.2,133236,1972-06-24 08:00:00+00:00,1.81,-2.1,179.8,-0.7556,1.2912,-0.8891,1.8018,408.2,0.8661,11452,1972-06-22 16:00:00+00:00,40
97,1972-06-22 17:00:00+00:00,1.9,195.5,-5.2,3.2,0.8,6.9,377,6.1,154454,1972-06-24 09:00:00+00:00,1.81,-2.1,179.7,-0.9038,1.0636,-1.2387,1.91,407.2,0.9311,20667,1972-06-22 17:00:00+00:00,40
98,1972-06-22 20:00:00+00:00,2,195.6,-1.2,5.6,-3.4,7.1,404,7.5,111605,1972-06-24 12:00:00+00:00,1.81,-2.1,179.8,-0.2644,0.1939,-1.2212,1.9931,407.3,1.0222,20585,1972-06-22 20:00:00+00:00,40
99,1972-06-22 21:00:00+00:00,2,195.6,-1.3,4.4,-4.2,7.5,403,7.2,112097,1972-06-24 13:00:00+00:00,1.81,-2.1,179.8,-0.551,0.3118,-1.8435,2.1049,414.6,0.963,26286,1972-06-22 21:00:00+00:00,40
100,1972-06-22 22:00:00+00:00,2,195.7,-2.6,3.3,-4.7,8.5,401,7.9,122090,1972-06-24 14:00:00+00:00,1.81,-2.1,179.8,-1.3377,0.9099,-0.4966,2.037,402.1,1.0599,26206,1972-06-22 22:00:00+00:00,40
101,1972-06-22 23:00:00+00:00,2,195.7,-2.7,5.7,0.4,7.5,399,8.1,132052,1972-06-24 15:00:00+00:00,1.81,-2.1,179.9,-1.5452,1.2549,0.7297,2.2286,398.3,1.129,26813,1972-06-22 23:00:00+00:00,40
102,1972-06-23 00:00:00+00:00,2,195.8,-1.4,4.6,-2.3,6.9,408,8.1,146499,1972-06-24 16:00:00+00:00,1.81,-2.1,179.9,-1.582,0.7318,1.2752,2.225,394.3,1.2014,30476,1972-06-23 00:00:00+00:00,40
103,1972-06-23 01:00:00+00:00,2,195.8,-0.6,5,1.6,6.7,413,8.8,153281,1972-06-24 17:00:00+00:00,1.81,-2.1,179.9,-1.7308,0.3793,1.2552,2.2075,391.3,1.4186,33629,1972-06-23 01:00:00+00:00,40
104,1972-06-23 02:00:00+00:00,2,195.8,-1.5,6,2.2,7.2,411,7.6,143421,1972-06-24 18:00:00+00:00,1.81,-2.1,179.9,-1.0147,1.0512,0.7079,2.0457,413.9,1.2514,27115,1972-06-23 02:00:00+00:00,40
105,1972-06-23 03:00:00+00:00,2,195.9,-1.9,3.8,-0.6,5.8,413,7.8,174840,1972-06-24 19:00:00+00:00,1.81,-2.1,180,-1.1392,0.9751,0.5373,1.7882,405.2,1.2164,34676,1972-06-23 03:00:00+00:00,40
106,1972-06-23 04:00:00+00:00,2,195.9,-2.9,2.2,1.5,6.4,412,7.9,185736,1972-06-24 20:00:00+00:00,1.81,-2.1,179.9,-1.6673,-0.1715,-0.2104,1.9025,407.5,1.4094,44816,1972-06-23 04:00:00+00:00,40
107,1972-06-23 05:00:00+00:00,2,196,-1.8,4.8,-0.1,6.6,417,7.2,172407,1972-06-24 21:00:00+00:00,1.81,-2.1,179.9,-0.7972,-0.3001,0.8615,1.5501,406.4,1.0069,23204,1972-06-23 05:00:00+00:00,40
108,1972-06-23 06:00:00+00:00,2,196,-1.1,5.5,-4,7.4,417,6.4,135577,1972-06-24 22:00:00+00:00,1.81,-2.1,179.9,-1.0006,0.7532,1.0392,1.7459,399.7,1.3085,38797,1972-06-23 06:00:00+00:00,40
109,1972-06-23 07:00:00+00:00,2,196,1.3,5.8,-0.3,7.5,434,6.3,132974,1972-06-24 23:00:00+00:00,1.81,-2.1,180,-0.8109,1.025,-0.0917,1.7434,417.4,1.2929,35764,1972-06-23 07:00:00+00:00,40
110,1972-06-23 08:00:00+00:00,2,196.1,-0.4,3.6,0,6.8,425,6.3,153700,1972-06-25 00:00:00+00:00,1.81,-2.1,180,-1.3703,1.2086,0.3931,2.0431,404.2,0.8356,20769,1972-06-23 08:00:00+00:00,40
111,1972-06-23 09:00:00+00:00,2,196.1,-1.7,5.8,1.1,7.2,415,6.4,167560,1972-06-25 01:00:00+00:00,1.82,-2.1,180,-0.7727,1.4851,-0.0219,1.8311,411.8,0.9152,29469,1972-06-23 09:00:00+00:00,40
112,1972-06-23 10:00:00+00:00,2,196.2,-3.1,4.2,-5.1,7.8,410,5.7,151478,1972-06-25 02:00:00+00:00,1.82,-2.1,180,-0.8704,1.2344,0.6278,1.7935,414.9,1.0777,36432,1972-06-23 10:00:00+00:00,40
113,1972-06-23 21:00:00+00:00,2.1,196.6,-4,1.7,0.3,5.4,406,5.7,109814,1972-06-25 13:00:00+00:00,1.82,-2.1,180.2,-0.1584,1.4869,-0.0915,1.8186,413.3,0.9789,22607,1972-06-23 21:00:00+00:00,40
114,1972-06-23 22:00:00+00:00,2.1,196.6,-3.8,2.1,0,5.2,410,4.6,113445,1972-06-25 14:00:00+00:00,1.82,-2.1,180.2,-1.0676,1.1573,-0.7273,1.8661,399.7,1.164,40020,1972-06-23 22:00:00+00:00,40
115,1972-06-25 16:00:00+00:00,2.3,198.3,6.7,-0.2,-2.3,7.8,419,4.6,130151,1972-06-27 08:00:00+00:00,1.84,-2,180.9,-0.8307,-4.0361,-1.2069,4.5292,456.5,0.9956,109558,1972-06-25 16:00:00+00:00,40
116,1972-06-25 17:00:00+00:00,2.3,198.3,4.9,-4.2,-2.7,8,429,4.4,124521,1972-06-27 09:00:00+00:00,1.84,-2,180.9,0.689,-4.0963,-0.3756,4.4407,445.6,1.4381,123107,1972-06-25 17:00:00+00:00,40
117,1972-06-25 19:00:00+00:00,2.3,198.4,5.7,-2.3,1.7,7.7,429,5.5,131293,1972-06-27 11:00:00+00:00,1.84,-2,181,0.9632,-3.203,0.8437,3.9355,439.1,1.5832,92237,1972-06-25 19:00:00+00:00,40
118,1972-06-25 20:00:00+00:00,2.3,198.4,4.7,-3.5,-1.2,7.2,427,5.5,146806,1972-06-27 12:00:00+00:00,1.84,-2,181,0.8836,-2.5044,1.4437,3.8234,450.5,1.5282,118751,1972-06-25 20:00:00+00:00,40
119,1972-06-25 22:00:00+00:00,2.3,198.5,3.3,-3.9,0.9,7.1,447,6.4,164963,1972-06-27 14:00:00+00:00,1.84,-2,181,1.5224,-2.2618,-0.278,3.7452,431.7,1.323,106951,1972-06-25 22:00:00+00:00,40
120,1972-06-25 23:00:00+00:00,2.3,198.6,1.8,-5.8,4.3,7.9,455,5.4,156533,1972-06-27 15:00:00+00:00,1.84,-2,181,1.4855,-2.5033,-1.9127,3.8257,446,1.3371,99266,1972-06-25 23:00:00+00:00,40
121,1972-06-26 00:00:00+00:00,2.3,198.6,2.3,-3.8,5.8,7.8,450,5.6,156260,1972-06-27 16:00:00+00:00,1.84,-2,181,0.7971,-2.7572,-1.1806,3.8912,456.3,1.3739,84233,1972-06-26 00:00:00+00:00,40
122,1972-06-26 01:00:00+00:00,2.3,198.6,5,-4.7,2.2,7.9,443,5.4,191848,1972-06-27 17:00:00+00:00,1.84,-2,181,0.8019,-3.1107,1.4759,3.8319,453.9,1.8021,103899,1972-06-26 01:00:00+00:00,40
123,1972-06-26 02:00:00+00:00,2.3,198.7,6.3,-3.9,0.5,8.3,433,4.7,186407,1972-06-27 18:00:00+00:00,1.84,-2,181,1.1753,-2.5518,1.1457,3.7297,456.3,1.4536,75491,1972-06-26 02:00:00+00:00,40
124,1972-06-26 03:00:00+00:00,2.3,198.7,4.2,-3.5,-3.9,8.6,451,4.1,175528,1972-06-27 19:00:00+00:00,1.84,-2,181.1,1.0169,-2.7923,1.9793,3.7584,483.4,1.2149,51332,1972-06-26 03:00:00+00:00,40
125,1972-06-26 04:00:00+00:00,2.3,198.8,5.1,-6.4,-1.5,8.9,440,4.5,157747,1972-06-27 20:00:00+00:00,1.84,-2,181.1,2.1598,-2.3461,1.3443,3.7217,465.5,1.2976,54658,1972-06-26 04:00:00+00:00,40
