EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc
 2018-01-26T14:00:00.000Z,-5.5,49.2,5.5,483,6.2
 2018-01-26T15:00:00.000Z,-5.5,49.2,4.3,490,6.7
 2018-01-26T16:00:00.000Z,-5.5,49.3,3.5,480,6.5
 2018-01-26T17:00:00.000Z,-5.5,49.3,4.6,463,6.1
 2018-01-26T18:00:00.000Z,-5.5,49.3,4.7,458,5.9
 2018-01-26T19:00:00.000Z,-5.5,49.4,4.5,451,5.7
 2018-01-26T20:00:00.000Z,-5.5,49.4,4.6,456,5.4
 2018-01-26T21:00:00.000Z,-5.5,49.5,3.8,466,5.4
 2018-01-26T22:00:00.000Z,-5.5,49.5,4,466,5.1
 2018-01-26T23:00:00.000Z,-5.5,49.6,4.6,464,5.4
 2018-01-27T00:00:00.000Z,-5.5,49.6,3.7,455,5.4
 2018-01-27T01:00:00.000Z,-5.5,49.6,4.7,443,4.8
 2018-01-27T02:00:00.000Z,-5.5,49.7,4.3,426,5.4
 2018-01-27T03:00:00.000Z,-5.5,49.7,4.7,419,5.3
 2018-01-27T04:00:00.000Z,-5.5,49.8,4.6,419,5.2
 2018-01-27T05:00:00.000Z,-5.6,49.8,4.2,423,5.7
 2018-01-27T06:00:00.000Z,-5.6,49.9,3.8,421,6.2
 2018-01-27T07:00:00.000Z,-5.6,49.9,3.5,434,6.1
 2018-01-27T08:00:00.000Z,-5.6,49.9,4.1,414,5.5
 2018-01-27T09:00:00.000Z,-5.6,50,4.1,418,5.3
 2018-01-27T10:00:00.000Z,-5.6,50,3.6,422,5.3
 2018-01-27T11:00:00.000Z,-5.6,50.1,3.9,422,4.8
 2018-01-27T12:00:00.000Z,-5.6,50.1,4,421,4.6
 2018-01-27T13:00:00.000Z,-5.6,50.1,3.5,422,4.9
 2018-01-27T14:00:00.000Z,-5.6,50.2,3.6,422,5
 2018-01-27T15:00:00.000Z,-5.6,50.2,3.6,422,5.3
 2018-01-27T16:00:00.000Z,-5.6,50.3,3.7,405,5.6
 2018-01-27T17:00:00.000Z,-5.6,50.3,4.3,392,4.6
 2018-01-27T18:00:00.000Z,-5.6,50.4,3.3,393,6.1
 2018-01-27T19:00:00.000Z,-5.6,50.4,3.8,397,6.5
 2018-01-27T20:00:00.000Z,-5.6,50.4,3.6,398,6.8
 2018-01-27T21:00:00.000Z,-5.6,50.5,4.7,376,4.7
 2018-01-27T22:00:00.000Z,-5.6,50.5,4.3,372,4.5
 2018-01-27T23:00:00.000Z,-5.6,50.6,3.8,371,5.4
 2018-01-28T00:00:00.000Z,-5.6,50.6,3,378,7.5
 2018-01-28T01:00:00.000Z,-5.6,50.7,3.8,370,6
 2018-01-28T02:00:00.000Z,-5.6,50.7,3.9,370,6.1
 2018-01-28T03:00:00.000Z,-5.6,50.7,3.1,381,6.5
 2018-01-28T04:00:00.000Z,-5.6,50.8,3.3,379,8.4
 2018-01-28T05:00:00.000Z,-5.6,50.8,3.1,373,10
 2018-01-28T06:00:00.000Z,-5.6,50.9,3.1,368,11.5
 2018-01-28T07:00:00.000Z,-5.6,50.9,3.7,364,11.1
 2018-01-28T08:00:00.000Z,-5.6,51,4.1,362,10
 2018-01-28T09:00:00.000Z,-5.6,51,3.4,356,10.3
 2018-01-28T10:00:00.000Z,-5.6,51,2.7,353,11.2
 2018-01-28T11:00:00.000Z,-5.7,51.1,3.1,353,11.8
 2018-01-28T12:00:00.000Z,-5.7,51.1,3.6,360,12.4
 2018-01-28T13:00:00.000Z,-5.7,51.2,4.6,354,12.4
 2018-01-28T14:00:00.000Z,-5.7,51.2,4.5,357,11.6
 2018-01-28T15:00:00.000Z,-5.7,51.3,4.7,354,10.4
 2018-01-28T16:00:00.000Z,-5.7,51.3,4,354,10.3
 2018-01-28T17:00:00.000Z,-5.7,51.3,4,356,10.4
 2018-01-28T18:00:00.000Z,-5.7,51.4,3.7,356,10.6
 2018-01-28T19:00:00.000Z,-5.7,51.4,3.2,357,10.9
 2018-01-28T20:00:00.000Z,-5.7,51.5,4.3,347,9.7
 2018-01-28T21:00:00.000Z,-5.7,51.5,4.5,349,9.5
 2018-01-28T22:00:00.000Z,-5.7,51.5,3.7,353,10.6
 2018-01-28T23:00:00.000Z,-5.7,51.6,3.4,350,11.1
 2018-01-29T00:00:00.000Z,-5.7,51.6,3.8,344,10.7
 2018-01-29T01:00:00.000Z,-5.7,51.7,3.4,341,11.9
 2018-01-29T02:00:00.000Z,-5.7,51.7,3,346,11.6
 2018-01-29T03:00:00.000Z,-5.7,51.8,3.3,346,10.4
 2018-01-29T04:00:00.000Z,-5.7,51.8,3.7,342,10.5
 2018-01-29T05:00:00.000Z,-5.7,51.8,2.9,344,12.6
 2018-01-29T06:00:00.000Z,-5.7,51.9,3.3,346,13.6
 2018-01-29T07:00:00.000Z,-5.7,51.9,4.7,347,13.5
 2018-01-29T08:00:00.000Z,-5.7,52,5.3,352,15.2
 2018-01-29T09:00:00.000Z,-5.7,52,6.6,354,15.5
 2018-01-29T10:00:00.000Z,-5.7,52.1,6.6,348,15.5
 2018-01-29T11:00:00.000Z,-5.7,52.1,7,349,15.1
 2018-01-29T12:00:00.000Z,-5.7,52.1,4.8,350,20.3
 2018-01-29T13:00:00.000Z,-5.7,52.2,6.2,351,17.3
 2018-01-29T14:00:00.000Z,-5.7,52.2,5.6,347,18.7
 2018-01-29T15:00:00.000Z,-5.7,52.3,4.6,347,17.1
 2018-01-29T16:00:00.000Z,-5.7,52.3,4.8,338,13.6
 2018-01-29T17:00:00.000Z,-5.8,52.4,5.4,330,10.3
 2018-01-29T18:00:00.000Z,-5.8,52.4,3.8,329,11.6
 2018-01-29T19:00:00.000Z,-5.8,52.4,3.5,329,11.6
 2018-01-29T20:00:00.000Z,-5.8,52.5,3.7,324,11.5
 2018-01-29T21:00:00.000Z,-5.8,52.5,3.3,326,13.3
 2018-01-29T22:00:00.000Z,-5.8,52.6,4.2,329,10.5
 2018-01-29T23:00:00.000Z,-5.8,52.6,4.3,327,10.3
 2018-01-30T00:00:00.000Z,-5.8,52.7,5,333,9.8
 2018-01-30T01:00:00.000Z,-5.8,52.7,4.6,334,9.9
 2018-01-30T02:00:00.000Z,-5.8,52.7,4.3,341,12.9
 2018-01-30T03:00:00.000Z,-5.8,52.8,4.8,342,11.6
 2018-01-30T04:00:00.000Z,-5.8,52.8,4.8,340,11.2
 2018-01-30T05:00:00.000Z,-5.8,52.9,4.6,333,11.4
 2018-01-30T06:00:00.000Z,-5.8,52.9,3.5,343,14.8
 2018-01-30T07:00:00.000Z,-5.8,52.9,4.2,345,11.1
 2018-01-30T08:00:00.000Z,-5.8,53,4.1,342,13.4
 2018-01-30T09:00:00.000Z,-5.8,53,4.5,339,13.5
 2018-01-30T10:00:00.000Z,-5.8,53.1,3.8,342,13.4
 2018-01-30T11:00:00.000Z,-5.8,53.1,3.5,339,13
 2018-01-30T12:00:00.000Z,-5.8,53.2,2.7,339,12.6
 2018-01-30T13:00:00.000Z,-5.8,53.2,3.1,336,9.5
 2018-01-30T14:00:00.000Z,-5.8,53.2,3.4,341,8.1
 2018-01-30T15:00:00.000Z,-5.8,53.3,3.3,329,7.8
 2018-01-30T16:00:00.000Z,-5.8,53.3,3.2,327,8.1
 2018-01-30T17:00:00.000Z,-5.8,53.4,3,327,8.7
 2018-01-30T18:00:00.000Z,-5.8,53.4,2.9,333,10.1
 2018-01-30T19:00:00.000Z,-5.8,53.5,2.9,335,10.4
 2018-01-30T20:00:00.000Z,-5.8,53.5,2.9,335,10.5
 2018-01-30T21:00:00.000Z,-5.8,53.5,3.3,328,11
 2018-01-30T22:00:00.000Z,-5.8,53.6,2,331,14.4
 2018-01-30T23:00:00.000Z,-5.8,53.6,2.2,332,13.9
 2018-01-31T00:00:00.000Z,-5.9,53.7,2.4,331,14.8
 2018-01-31T01:00:00.000Z,-5.9,53.7,2.4,329,14.5
 2018-01-31T02:00:00.000Z,-5.9,53.8,2.1,327,13.9
 2018-01-31T03:00:00.000Z,-5.9,53.8,2.4,328,14.1
 2018-01-31T04:00:00.000Z,-5.9,53.8,2.4,325,13.3
 2018-01-31T05:00:00.000Z,-5.9,53.9,1.9,323,13.2
 2018-01-31T06:00:00.000Z,-5.9,53.9,2.8,328,13.3
 2018-01-31T07:00:00.000Z,-5.9,54,4.4,340,15.2
 2018-01-31T08:00:00.000Z,-5.9,54,4.9,341,17.4
 2018-01-31T09:00:00.000Z,-5.9,54,6,341,19.3
 2018-01-31T10:00:00.000Z,-5.9,54.1,6.4,346,17.8
 2018-01-31T11:00:00.000Z,-5.9,54.1,6.6,353,15.9
 2018-01-31T12:00:00.000Z,-5.9,54.2,8.6,358,9.2
 2018-01-31T13:00:00.000Z,-5.9,54.2,8.2,358,8.6
 2018-01-31T14:00:00.000Z,-5.9,54.3,8.1,367,6.8
 2018-01-31T15:00:00.000Z,-5.9,54.3,8.4,363,7.3
 2018-01-31T16:00:00.000Z,-5.9,54.3,6.5,369,10.1
 2018-01-31T17:00:00.000Z,-5.9,54.4,6.1,369,10.4
 2018-01-31T18:00:00.000Z,-5.9,54.4,6.9,362,8.3
 2018-01-31T19:00:00.000Z,-5.9,54.5,6.7,380,7.7
 2018-01-31T20:00:00.000Z,-5.9,54.5,5.8,401,7.2
 2018-01-31T21:00:00.000Z,-5.9,54.6,4.7,416,7.1
 2018-01-31T22:00:00.000Z,-5.9,54.6,4.2,417,7
 2018-01-31T23:00:00.000Z,-5.9,54.6,4.1,420,6.8
 2018-02-01T00:00:00.000Z,-5.9,54.7,4,418,6.7
 2018-02-01T01:00:00.000Z,-5.9,54.7,4.3,406,5.9
 2018-02-01T02:00:00.000Z,-5.9,54.8,4.7,407,6.3
 2018-02-01T03:00:00.000Z,-5.9,54.8,4.9,409,5.8
 2018-02-01T04:00:00.000Z,-5.9,54.9,4.9,403,5.7
 2018-02-01T05:00:00.000Z,-5.9,54.9,5.2,407,6.6
 2018-02-01T06:00:00.000Z,-5.9,54.9,4.9,416,6.1
 2018-02-01T07:00:00.000Z,-5.9,55,5,412,6.2
 2018-02-01T08:00:00.000Z,-6,55,4.5,415,6
 2018-02-01T09:00:00.000Z,-6,55.1,4.7,406,5.8
 2018-02-01T10:00:00.000Z,-6,55.1,5.3,398,4.8
 2018-02-01T11:00:00.000Z,-6,55.2,4.7,403,5.6
 2018-02-01T12:00:00.000Z,-6,55.2,3.6,414,6.2
 2018-02-01T13:00:00.000Z,-6,55.2,3.4,411,6.1
 2018-02-01T14:00:00.000Z,-6,55.3,3.4,407,6.3
 2018-02-01T15:00:00.000Z,-6,55.3,3.9,410,6.4
 2018-02-01T16:00:00.000Z,-6,55.4,4.3,407,6.5
 2018-02-01T17:00:00.000Z,-6,55.4,3.9,403,6.3
 2018-02-01T18:00:00.000Z,-6,55.4,4.2,399,5.8
 2018-02-01T19:00:00.000Z,-6,55.5,3.7,399,5.6
 2018-02-01T20:00:00.000Z,-6,55.5,3.9,401,5.1
 2018-02-01T21:00:00.000Z,-6,55.6,4,392,4.8
 2018-02-01T22:00:00.000Z,-6,55.6,4.1,377,4.3
 2018-02-01T23:00:00.000Z,-6,55.7,4.5,376,4.5
 2018-02-02T00:00:00.000Z,-6,55.7,4.5,370,4.3
 2018-02-02T01:00:00.000Z,-6,55.7,4.4,374,4.1
 2018-02-02T02:00:00.000Z,-6,55.8,4.3,374,3.7
 2018-02-02T03:00:00.000Z,-6,55.8,4.1,379,4.4
 2018-02-02T04:00:00.000Z,-6,55.9,4.2,377,4.3
 2018-02-02T05:00:00.000Z,-6,55.9,4.4,374,3.9
 2018-02-02T06:00:00.000Z,-6,56,4.5,375,3.6
 2018-02-02T07:00:00.000Z,-6,56,3.9,363,3.7
 2018-02-02T08:00:00.000Z,-6,56,4.1,366,4.3
 2018-02-02T09:00:00.000Z,-6,56.1,3.4,370,5.8
 2018-02-02T10:00:00.000Z,-6,56.1,3.3,371,7
 2018-02-02T11:00:00.000Z,-6,56.2,3.1,370,7.2
 2018-02-02T12:00:00.000Z,-6,56.2,3.4,366,7.2
 2018-02-02T13:00:00.000Z,-6,56.3,3.6,361,7.5
 2018-02-02T14:00:00.000Z,-6,56.3,3.3,358,8.9
 2018-02-02T15:00:00.000Z,-6,56.3,3.9,355,7.7
 2018-02-02T16:00:00.000Z,-6,56.4,3.3,353,9.2
 2018-02-02T17:00:00.000Z,-6.1,56.4,3.6,347,7.8
 2018-02-02T18:00:00.000Z,-6.1,56.5,2.6,343,9.8
 2018-02-02T19:00:00.000Z,-6.1,56.5,2.1,338,12.6
 2018-02-02T20:00:00.000Z,-6.1,56.6,2.3,334,13.4
 2018-02-02T21:00:00.000Z,-6.1,56.6,2.2,329,13.2
 2018-02-02T22:00:00.000Z,-6.1,56.6,1.5,329,13.5
 2018-02-02T23:00:00.000Z,-6.1,56.7,1.5,324,11.8
 2018-02-03T00:00:00.000Z,-6.1,56.7,1.5,321,11
 2018-02-03T01:00:00.000Z,-6.1,56.8,2.8,317,9
 2018-02-03T02:00:00.000Z,-6.1,56.8,2.8,317,10.1
 2018-02-03T03:00:00.000Z,-6.1,56.8,3.2,319,11.1
 2018-02-03T04:00:00.000Z,-6.1,56.9,2.8,321,11.7
 2018-02-03T05:00:00.000Z,-6.1,56.9,2.2,321,13.2
 2018-02-03T06:00:00.000Z,-6.1,57,3.2,322,13.2
 2018-02-03T07:00:00.000Z,-6.1,57,3.2,334,11
 2018-02-03T08:00:00.000Z,-6.1,57.1,2.7,334,10.7
 2018-02-03T09:00:00.000Z,-6.1,57.1,2,322,11.5
 2018-02-03T10:00:00.000Z,-6.1,57.1,2,317,11.3
 2018-02-03T11:00:00.000Z,-6.1,57.2,2.4,315,9.8
 2018-02-03T12:00:00.000Z,-6.1,57.2,3.4,307,6.5
 2018-02-03T13:00:00.000Z,-6.1,57.3,3.3,312,7.9
 2018-02-03T14:00:00.000Z,-6.1,57.3,1.8,312,9.3
 2018-02-03T15:00:00.000Z,-6.1,57.4,2.1,307,10.6
 2018-02-03T16:00:00.000Z,-6.1,57.4,2.7,312,11.5
 2018-02-03T17:00:00.000Z,-6.1,57.4,1.3,317,14.5
 2018-02-03T18:00:00.000Z,-6.1,57.5,2.1,320,15.8
 2018-02-03T19:00:00.000Z,-6.1,57.5,4.2,326,13
 2018-02-03T20:00:00.000Z,-6.1,57.6,3.2,327,15.3
 2018-02-03T21:00:00.000Z,-6.1,57.6,2.8,321,16.4
 2018-02-03T22:00:00.000Z,-6.1,57.7,3.4,322,13.4
 2018-02-03T23:00:00.000Z,-6.1,57.7,4.2,323,10.2
 2018-02-04T00:00:00.000Z,-6.1,57.7,3.5,324,10.5
 2018-02-04T01:00:00.000Z,-6.1,57.8,2.5,323,11.8
 2018-02-04T02:00:00.000Z,-6.1,57.8,2.2,320,10.9
 2018-02-04T03:00:00.000Z,-6.1,57.9,2,320,10.8
 2018-02-04T04:00:00.000Z,-6.2,57.9,2,319,10.1
 2018-02-04T05:00:00.000Z,-6.2,58,2.5,327,10
 2018-02-04T06:00:00.000Z,-6.2,58,3.2,332,12
 2018-02-04T07:00:00.000Z,-6.2,58,3.9,335,10.8
 2018-02-04T08:00:00.000Z,-6.2,58.1,4,332,11.5
 2018-02-04T09:00:00.000Z,-6.2,58.1,3.7,328,11.5
 2018-02-04T10:00:00.000Z,-6.2,58.2,3.9,328,10.5
 2018-02-04T11:00:00.000Z,-6.2,58.2,4.3,330,10.2
 2018-02-04T12:00:00.000Z,-6.2,58.2,5.1,334,10.7
 2018-02-04T13:00:00.000Z,-6.2,58.3,5.6,341,13.6
 2018-02-04T14:00:00.000Z,-6.2,58.3,6.1,343,16.7
 2018-02-04T15:00:00.000Z,-6.2,58.4,6.2,343,18.4
 2018-02-04T16:00:00.000Z,-6.2,58.4,5.8,345,21.4
 2018-02-04T17:00:00.000Z,-6.2,58.5,7,357,18.4
 2018-02-04T18:00:00.000Z,-6.2,58.5,8.5,366,12.1
 2018-02-04T19:00:00.000Z,-6.2,58.5,8.5,363,11.3
 2018-02-04T20:00:00.000Z,-6.2,58.6,7.7,366,10.7
 2018-02-04T21:00:00.000Z,-6.2,58.6,5.8,371,10.8
 2018-02-04T22:00:00.000Z,-6.2,58.7,5.3,371,9.9
 2018-02-04T23:00:00.000Z,-6.2,58.7,5.2,387,7.8
 2018-02-05T00:00:00.000Z,-6.2,58.8,5.4,392,7.9
 2018-02-05T01:00:00.000Z,-6.2,58.8,4.9,395,8.7
 2018-02-05T02:00:00.000Z,-6.2,58.8,4.8,397,9.2
 2018-02-05T03:00:00.000Z,-6.2,58.9,5,392,8.7
 2018-02-05T04:00:00.000Z,-6.2,58.9,6.3,397,6.9
 2018-02-05T05:00:00.000Z,-6.2,59,6,399,6.9
 2018-02-05T06:00:00.000Z,-6.2,59,6.3,413,5.7
 2018-02-05T07:00:00.000Z,-6.2,59.1,6.1,422,6
 2018-02-05T08:00:00.000Z,-6.2,59.1,5.7,418,6.4
 2018-02-05T09:00:00.000Z,-6.2,59.1,5.4,414,6.3
 2018-02-05T10:00:00.000Z,-6.2,59.2,5.2,408,6.5
 2018-02-05T11:00:00.000Z,-6.2,59.2,6,415,6
 2018-02-05T12:00:00.000Z,-6.2,59.3,5.6,416,6.4
 2018-02-05T13:00:00.000Z,-6.2,59.3,4.9,410,6.5
 2018-02-05T14:00:00.000Z,-6.2,59.4,4.8,402,6.3
 2018-02-05T15:00:00.000Z,-6.2,59.4,5.5,398,5.6
 2018-02-05T16:00:00.000Z,-6.3,59.4,5.5,388,5.9
 2018-02-05T17:00:00.000Z,-6.3,59.5,5.4,399,6.6
 2018-02-05T18:00:00.000Z,-6.3,59.5,6,400,7.2
 2018-02-05T19:00:00.000Z,-6.3,59.6,6.1,406,6.1
 2018-02-05T20:00:00.000Z,-6.3,59.6,5.7,416,5.3
 2018-02-05T21:00:00.000Z,-6.3,59.6,5.3,410,5.2
 2018-02-05T22:00:00.000Z,-6.3,59.7,4.9,406,4.7
 2018-02-05T23:00:00.000Z,-6.3,59.7,4.6,388,5.3
 2018-02-06T00:00:00.000Z,-6.3,59.8,4.8,384,5.8
 2018-02-06T01:00:00.000Z,-6.3,59.8,5.7,402,5.7
 2018-02-06T02:00:00.000Z,-6.3,59.9,4.9,431,5.7
 2018-02-06T03:00:00.000Z,-6.3,59.9,4.8,422,6.6
 2018-02-06T04:00:00.000Z,-6.3,59.9,5.4,418,6.5
 2018-02-06T05:00:00.000Z,-6.3,60,5.3,415,5.9
 2018-02-06T06:00:00.000Z,-6.3,60,5,414,5.4
 2018-02-06T07:00:00.000Z,-6.3,60.1,4.7,425,5.4
 2018-02-06T08:00:00.000Z,-6.3,60.1,4.8,424,5.6
 2018-02-06T09:00:00.000Z,-6.3,60.2,4.8,415,5.3
 2018-02-06T10:00:00.000Z,-6.3,60.2,6,423,5.6
 2018-02-06T11:00:00.000Z,-6.3,60.2,5.5,427,3.9
 2018-02-06T12:00:00.000Z,-6.3,60.3,5.2,412,3.6
 2018-02-06T13:00:00.000Z,-6.3,60.3,5.4,411,3.5
 2018-02-06T14:00:00.000Z,-6.3,60.4,5.1,407,3.8
 2018-02-06T15:00:00.000Z,-6.3,60.4,5.4,414,3.7
 2018-02-06T16:00:00.000Z,-6.3,60.5,4,433,4.1
 2018-02-06T17:00:00.000Z,-6.3,60.5,3.7,433,3.8
 2018-02-06T18:00:00.000Z,-6.3,60.5,2.9,439,3.9
 2018-02-06T19:00:00.000Z,-6.3,60.6,2.9,429,4.2
 2018-02-06T20:00:00.000Z,-6.3,60.6,3.7,426,4.7
 2018-02-06T21:00:00.000Z,-6.3,60.7,2.2,431,4.4
 2018-02-06T22:00:00.000Z,-6.3,60.7,2.9,426,3.9
 2018-02-06T23:00:00.000Z,-6.3,60.7,3.1,420,3.7
 2018-02-07T00:00:00.000Z,-6.3,60.8,3.6,396,3.9
 2018-02-07T01:00:00.000Z,-6.3,60.8,3.6,413,4.2
 2018-02-07T02:00:00.000Z,-6.3,60.9,3.8,411,4.2
 2018-02-07T03:00:00.000Z,-6.3,60.9,3.5,413,4.4
 2018-02-07T04:00:00.000Z,-6.3,61,3.2,414,4.4
 2018-02-07T05:00:00.000Z,-6.3,61,3.2,420,4.2
 2018-02-07T06:00:00.000Z,-6.4,61,3.1,419,4.4
 2018-02-07T07:00:00.000Z,-6.4,61.1,3.4,410,4.6
 2018-02-07T08:00:00.000Z,-6.4,61.1,4.2,403,5.1
 2018-02-07T09:00:00.000Z,-6.4,61.2,4.2,409,5.3
 2018-02-07T10:00:00.000Z,-6.4,61.2,3.3,414,5
 2018-02-07T11:00:00.000Z,-6.4,61.3,4.1,414,5
 2018-02-07T12:00:00.000Z,-6.4,61.3,4.9,419,4.7
 2018-02-07T13:00:00.000Z,-6.4,61.3,3.9,412,4.6
 2018-02-07T14:00:00.000Z,-6.4,61.4,3.7,408,4.6
 2018-02-07T15:00:00.000Z,-6.4,61.4,3.5,400,4.5
 2018-02-07T16:00:00.000Z,-6.4,61.5,4.2,398,4.7
 2018-02-07T17:00:00.000Z,-6.4,61.5,4.1,394,4.5
 2018-02-07T18:00:00.000Z,-6.4,61.6,4.5,391,4.1
 2018-02-07T19:00:00.000Z,-6.4,61.6,4.8,388,3.9
 2018-02-07T20:00:00.000Z,-6.4,61.6,4.8,386,4.9
 2018-02-07T21:00:00.000Z,-6.4,61.7,5.1,376,4
 2018-02-07T22:00:00.000Z,-6.4,61.7,5,375,4.6
 2018-02-07T23:00:00.000Z,-6.4,61.8,4.7,369,5.4
 2018-02-08T00:00:00.000Z,-6.4,61.8,4.6,370,6
 2018-02-08T01:00:00.000Z,-6.4,61.9,3.2,376,8.9
 2018-02-08T02:00:00.000Z,-6.4,61.9,2.3,383,11.2
 2018-02-08T03:00:00.000Z,-6.4,61.9,1.7,379,12.3
 2018-02-08T04:00:00.000Z,-6.4,62,1.6,373,13
 2018-02-08T05:00:00.000Z,-6.4,62,2.3,367,13.5
 2018-02-08T06:00:00.000Z,-6.4,62.1,2.6,363,15
 2018-02-08T07:00:00.000Z,-6.4,62.1,3.3,362,16.1
 2018-02-08T08:00:00.000Z,-6.4,62.1,2.9,363,16.6
 2018-02-08T09:00:00.000Z,-6.4,62.2,4,373,11.4
 2018-02-08T10:00:00.000Z,-6.4,62.2,2.9,375,10.8
 2018-02-08T11:00:00.000Z,-6.4,62.3,4.9,370,8.7
 2018-02-08T12:00:00.000Z,-6.4,62.3,3.7,371,9.2
 2018-02-08T13:00:00.000Z,-6.4,62.4,4.4,378,8.4
 2018-02-08T14:00:00.000Z,-6.4,62.4,4.9,378,7.3
 2018-02-08T15:00:00.000Z,-6.4,62.4,5.4,377,5.9
 2018-02-08T16:00:00.000Z,-6.4,62.5,5.4,373,6.1
 2018-02-08T17:00:00.000Z,-6.4,62.5,5.3,366,5.5
 2018-02-08T18:00:00.000Z,-6.4,62.6,5.7,368,5
 2018-02-08T19:00:00.000Z,-6.4,62.6,5.6,370,5.2
 2018-02-08T20:00:00.000Z,-6.4,62.7,5.6,368,5.8
 2018-02-08T21:00:00.000Z,-6.4,62.7,5.7,371,6.2
 2018-02-08T22:00:00.000Z,-6.5,62.7,5.6,362,6.3
 2018-02-08T23:00:00.000Z,-6.5,62.8,5.3,357,6.5
 2018-02-09T00:00:00.000Z,-6.5,62.8,4.3,364,8.7
 2018-02-09T01:00:00.000Z,-6.5,62.9,4.5,359,8.5
 2018-02-09T02:00:00.000Z,-6.5,62.9,4.7,356,8.6
 2018-02-09T03:00:00.000Z,-6.5,63,6,358,10.6
 2018-02-09T04:00:00.000Z,-6.5,63,6.5,353,10.6
 2018-02-09T05:00:00.000Z,-6.5,63,5.6,348,11.2
 2018-02-09T06:00:00.000Z,-6.5,63.1,5.7,342,10.3
 2018-02-09T07:00:00.000Z,-6.5,63.1,5.4,336,10
 2018-02-09T08:00:00.000Z,-6.5,63.2,4.8,332,10
