,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNILatDeg,OMNILonDeg,OMNIIonSpeedKM_S,OMNIIonDensityN_CC,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ArtemisIonDensityN_CC,ArtemisIonSpeedKM_S,ArtemisDistanceAU,ArtemisLatDeg,ArtemisLonDeg,new_time,Time_offset_hours
624,2019-08-27 23:00:00+00:00,7.1,257.1,443.0,4.9,2019-08-28 00:00:00+00:00,3.6285714285714286,442.4,1.01,7.1000000000000005,258.40000000000003,2019-08-27 23:00:00+00:00,1
625,2019-08-28 00:00:00+00:00,7.1,257.1,443.0,4.7,2019-08-28 01:00:00+00:00,3.69,453.4166666666667,1.01,7.1000000000000005,258.40000000000003,2019-08-28 00:00:00+00:00,1
626,2019-08-28 01:00:00+00:00,7.1,257.2,455.0,4.5,2019-08-28 02:00:00+00:00,3.0142857142857147,463.5571428571429,1.01,7.1000000000000005,258.40000000000003,2019-08-28 01:00:00+00:00,1
627,2019-08-28 02:00:00+00:00,7.1,257.2,470.0,3.7,2019-08-28 03:00:00+00:00,2.5916666666666663,465.5833333333333,1.01,7.1000000000000005,258.40000000000003,2019-08-28 02:00:00+00:00,1
628,2019-08-28 03:00:00+00:00,7.1,257.2,469.0,3.2,2019-08-28 04:00:00+00:00,2.8485714285714283,484.0714285714285,1.01,7.1000000000000005,258.40000000000003,2019-08-28 03:00:00+00:00,1
629,2019-08-28 04:00:00+00:00,7.1,257.3,487.0,3.4,2019-08-28 05:00:00+00:00,2.8850000000000002,487.6000000000001,1.01,7.1000000000000005,258.40000000000003,2019-08-28 04:00:00+00:00,1
630,2019-08-28 05:00:00+00:00,7.1,257.3,493.0,3.5,2019-08-28 06:00:00+00:00,2.787142857142857,488.84285714285716,1.01,7.1000000000000005,258.40000000000003,2019-08-28 05:00:00+00:00,1
631,2019-08-28 06:00:00+00:00,7.1,257.4,496.0,3.5,2019-08-28 07:00:00+00:00,2.801666666666667,494.01666666666665,1.01,7.1000000000000005,258.40000000000003,2019-08-28 06:00:00+00:00,1
632,2019-08-28 07:00:00+00:00,7.1,257.4,500.0,3.6,2019-08-28 08:00:00+00:00,2.4314285714285715,486.24285714285713,1.01,7.1000000000000005,258.40000000000003,2019-08-28 07:00:00+00:00,1
633,2019-08-28 08:00:00+00:00,7.1,257.4,493.0,3.0,2019-08-28 09:00:00+00:00,2.2858333333333336,484.17083333333335,1.0100000000000005,7.099999999999997,258.3999999999999,2019-08-28 08:00:00+00:00,1
634,2019-08-28 09:00:00+00:00,7.1,257.5,489.0,2.8,2019-08-28 10:00:00+00:00,2.014230769230769,484.7999999999999,1.0100000000000007,7.099999999999996,258.39999999999986,2019-08-28 09:00:00+00:00,1
635,2019-08-28 10:00:00+00:00,7.1,257.5,489.0,2.5,2019-08-28 11:00:00+00:00,1.751923076923077,483.1115384615384,1.0100000000000007,7.099999999999996,258.39999999999986,2019-08-28 10:00:00+00:00,1
636,2019-08-28 11:00:00+00:00,7.1,257.6,495.0,2.3,2019-08-28 12:00:00+00:00,1.478461538461538,478.0076923076924,1.0100000000000007,7.099999999999996,258.39999999999986,2019-08-28 11:00:00+00:00,1
637,2019-08-28 12:00:00+00:00,7.1,257.6,485.0,2.0,2019-08-28 13:00:00+00:00,1.8734615384615385,475.58846153846144,1.0100000000000007,7.099999999999996,258.39999999999986,2019-08-28 12:00:00+00:00,1
638,2019-08-28 13:00:00+00:00,7.1,257.6,481.0,2.2,2019-08-28 14:00:00+00:00,1.767692307692308,461.30384615384617,1.0100000000000007,7.099999999999996,258.39999999999986,2019-08-28 13:00:00+00:00,1
639,2019-08-28 14:00:00+00:00,7.1,257.7,467.0,2.1,2019-08-28 15:00:00+00:00,1.7218518518518517,464.24444444444447,1.0100000000000007,7.099999999999996,258.39999999999986,2019-08-28 14:00:00+00:00,1
640,2019-08-28 15:00:00+00:00,7.1,257.7,449.0,1.9,2019-08-28 16:00:00+00:00,1.6534615384615385,440.7307692307692,1.0100000000000007,7.099999999999996,258.39999999999986,2019-08-28 15:00:00+00:00,1
641,2019-08-28 16:00:00+00:00,7.1,257.8,442.0,1.9,2019-08-28 17:00:00+00:00,1.5165384615384616,443.39230769230767,1.0100000000000007,7.099999999999996,258.39999999999986,2019-08-28 16:00:00+00:00,1
646,2019-08-28 21:00:00+00:00,7.1,258.0,440.0,1.9,2019-08-28 22:00:00+00:00,1.316,419.12,1.01,7.1,258.4,2019-08-28 21:00:00+00:00,1
647,2019-08-28 22:00:00+00:00,7.1,258.0,429.0,1.7,2019-08-28 23:00:00+00:00,1.385,411.8666666666666,1.01,7.1000000000000005,258.40000000000003,2019-08-28 22:00:00+00:00,1
648,2019-08-28 23:00:00+00:00,7.1,258.0,421.0,1.7,2019-08-29 00:00:00+00:00,1.2671428571428571,411.31428571428575,1.01,7.1000000000000005,259.3,2019-08-28 23:00:00+00:00,1
649,2019-08-29 00:00:00+00:00,7.1,258.1,420.0,1.5,2019-08-29 01:00:00+00:00,1.3633333333333333,402.18333333333334,1.01,7.1000000000000005,259.3,2019-08-29 00:00:00+00:00,1
650,2019-08-29 01:00:00+00:00,7.1,258.1,408.0,1.6,2019-08-29 02:00:00+00:00,1.4728571428571429,396.72857142857146,1.01,7.1000000000000005,259.3,2019-08-29 01:00:00+00:00,1
651,2019-08-29 02:00:00+00:00,7.1,258.2,401.0,1.7,2019-08-29 03:00:00+00:00,1.8642857142857143,389.5,1.01,7.1000000000000005,259.3,2019-08-29 02:00:00+00:00,1
652,2019-08-29 03:00:00+00:00,7.1,258.2,395.0,2.2,2019-08-29 04:00:00+00:00,2.1650000000000005,383.3,1.01,7.1000000000000005,259.3,2019-08-29 03:00:00+00:00,1
653,2019-08-29 04:00:00+00:00,7.1,258.2,389.0,2.6,2019-08-29 05:00:00+00:00,2.3557142857142854,374.4142857142857,1.01,7.1000000000000005,259.3,2019-08-29 04:00:00+00:00,1
654,2019-08-29 05:00:00+00:00,7.1,258.3,382.0,2.8,2019-08-29 06:00:00+00:00,2.3899999999999997,364.84999999999997,1.01,7.1000000000000005,259.3,2019-08-29 05:00:00+00:00,1
655,2019-08-29 06:00:00+00:00,7.1,258.3,371.0,3.4,2019-08-29 07:00:00+00:00,2.6471428571428572,359.3428571428571,1.01,7.1000000000000005,259.3,2019-08-29 06:00:00+00:00,1
656,2019-08-29 07:00:00+00:00,7.1,258.4,369.0,3.8,2019-08-29 08:00:00+00:00,3.4916666666666667,347.25,1.01,7.1000000000000005,259.3,2019-08-29 07:00:00+00:00,1
657,2019-08-29 08:00:00+00:00,7.1,258.4,357.0,4.5,2019-08-29 09:00:00+00:00,4.164285714285714,342.92857142857144,1.01,7.1000000000000005,259.3,2019-08-29 08:00:00+00:00,1
658,2019-08-29 09:00:00+00:00,7.1,258.4,352.0,5.6,2019-08-29 10:00:00+00:00,4.456666666666666,339.21666666666664,1.01,7.1000000000000005,259.3,2019-08-29 09:00:00+00:00,1
659,2019-08-29 10:00:00+00:00,7.1,258.5,349.0,6.5,2019-08-29 11:00:00+00:00,4.881428571428572,343.0,1.01,7.1000000000000005,259.3,2019-08-29 10:00:00+00:00,1
660,2019-08-29 11:00:00+00:00,7.1,258.5,351.0,6.7,2019-08-29 12:00:00+00:00,6.016470588235293,350.1235294117647,1.01,7.099999999999998,259.30000000000007,2019-08-29 11:00:00+00:00,1
661,2019-08-29 12:00:00+00:00,7.1,258.6,358.0,9.0,2019-08-29 13:00:00+00:00,6.948846153846153,347.25384615384615,1.0100000000000007,7.099999999999996,259.3000000000001,2019-08-29 12:00:00+00:00,1
662,2019-08-29 13:00:00+00:00,7.1,258.6,357.0,11.8,2019-08-29 14:00:00+00:00,8.018076923076926,343.5384615384616,1.0100000000000007,7.099999999999996,259.3000000000001,2019-08-29 13:00:00+00:00,1
663,2019-08-29 14:00:00+00:00,7.1,258.7,358.0,13.3,2019-08-29 15:00:00+00:00,7.183333333333334,355.2740740740741,1.0100000000000007,7.099999999999996,259.3000000000001,2019-08-29 14:00:00+00:00,1
664,2019-08-29 15:00:00+00:00,7.1,258.7,359.0,12.7,2019-08-29 16:00:00+00:00,6.3053846153846145,369.3115384615385,1.0100000000000007,7.099999999999996,259.3000000000001,2019-08-29 15:00:00+00:00,1
665,2019-08-29 16:00:00+00:00,7.1,258.7,374.0,8.3,2019-08-29 17:00:00+00:00,5.617,369.74000000000007,1.01,7.1,259.30000000000007,2019-08-29 16:00:00+00:00,1
666,2019-08-29 17:00:00+00:00,7.1,258.8,374.0,7.1,2019-08-29 18:00:00+00:00,5.35346153846154,366.8115384615384,1.0100000000000007,7.099999999999996,259.3000000000001,2019-08-29 17:00:00+00:00,1
667,2019-08-29 18:00:00+00:00,7.1,258.8,376.0,7.1,2019-08-29 19:00:00+00:00,5.631153846153845,375.18076923076933,1.0100000000000007,7.099999999999996,259.3000000000001,2019-08-29 18:00:00+00:00,1
668,2019-08-29 19:00:00+00:00,7.1,258.9,374.0,6.9,2019-08-29 20:00:00+00:00,5.458666666666667,375.4266666666666,1.01,7.099999999999998,259.30000000000007,2019-08-29 19:00:00+00:00,1
671,2019-08-29 22:00:00+00:00,7.1,259.0,373.0,7.8,2019-08-29 23:00:00+00:00,5.414000000000001,376.88,1.01,7.1,259.3,2019-08-29 22:00:00+00:00,1
672,2019-08-29 23:00:00+00:00,7.1,259.0,377.0,6.7,2019-08-30 00:00:00+00:00,5.308333333333333,382.4166666666667,1.01,7.1000000000000005,260.3,2019-08-29 23:00:00+00:00,1
673,2019-08-30 00:00:00+00:00,7.1,259.1,383.0,6.5,2019-08-30 01:00:00+00:00,5.258571428571429,385.5571428571429,1.01,7.1000000000000005,260.3,2019-08-30 00:00:00+00:00,1
674,2019-08-30 01:00:00+00:00,7.1,259.1,389.0,6.3,2019-08-30 02:00:00+00:00,5.171666666666667,385.0333333333333,1.01,7.1000000000000005,260.3,2019-08-30 01:00:00+00:00,1
675,2019-08-30 02:00:00+00:00,7.1,259.1,388.0,6.1,2019-08-30 03:00:00+00:00,4.942857142857143,379.0857142857143,1.01,7.1000000000000005,260.3,2019-08-30 02:00:00+00:00,1
676,2019-08-30 03:00:00+00:00,7.1,259.2,388.0,6.1,2019-08-30 04:00:00+00:00,4.181666666666667,382.68333333333334,1.01,7.1000000000000005,260.3,2019-08-30 03:00:00+00:00,1
677,2019-08-30 04:00:00+00:00,7.1,259.2,386.0,5.0,2019-08-30 05:00:00+00:00,4.347142857142857,378.5,1.01,7.1000000000000005,260.3,2019-08-30 04:00:00+00:00,1
678,2019-08-30 05:00:00+00:00,7.1,259.3,384.0,5.4,2019-08-30 06:00:00+00:00,4.2250000000000005,380.81666666666666,1.01,7.1000000000000005,260.3,2019-08-30 05:00:00+00:00,1
679,2019-08-30 06:00:00+00:00,7.1,259.3,386.0,5.6,2019-08-30 07:00:00+00:00,4.538571428571428,379.47142857142853,1.01,7.1000000000000005,260.3,2019-08-30 06:00:00+00:00,1
680,2019-08-30 07:00:00+00:00,7.1,259.3,383.0,5.5,2019-08-30 08:00:00+00:00,4.944999999999999,375.3166666666666,1.01,7.1000000000000005,260.3,2019-08-30 07:00:00+00:00,1
681,2019-08-30 08:00:00+00:00,7.1,259.4,379.0,5.9,2019-08-30 09:00:00+00:00,5.521428571428572,375.5142857142856,1.01,7.1000000000000005,260.3,2019-08-30 08:00:00+00:00,1
682,2019-08-30 09:00:00+00:00,7.1,259.4,379.0,6.3,2019-08-30 10:00:00+00:00,6.763333333333333,385.31666666666666,1.01,7.1000000000000005,260.3,2019-08-30 09:00:00+00:00,1
683,2019-08-30 10:00:00+00:00,7.1,259.5,386.0,7.8,2019-08-30 11:00:00+00:00,8.828571428571427,383.62857142857143,1.01,7.1000000000000005,260.3,2019-08-30 10:00:00+00:00,1
684,2019-08-30 11:00:00+00:00,7.1,259.5,390.0,10.5,2019-08-30 12:00:00+00:00,10.866666666666665,384.68333333333334,1.01,7.1000000000000005,260.3,2019-08-30 11:00:00+00:00,1
685,2019-08-30 12:00:00+00:00,7.1,259.5,394.0,13.0,2019-08-30 13:00:00+00:00,12.078571428571427,393.87142857142857,1.01,7.1000000000000005,260.3,2019-08-30 12:00:00+00:00,1
686,2019-08-30 13:00:00+00:00,7.1,259.6,394.0,19.1,2019-08-30 14:00:00+00:00,8.441428571428572,407.5142857142857,1.01,7.1000000000000005,260.3,2019-08-30 13:00:00+00:00,1
687,2019-08-30 14:00:00+00:00,7.1,259.6,414.0,14.7,2019-08-30 15:00:00+00:00,6.006363636363637,425.77272727272725,1.01,7.1,260.30000000000007,2019-08-30 14:00:00+00:00,1
688,2019-08-30 15:00:00+00:00,7.1,259.7,426.0,10.2,2019-08-30 16:00:00+00:00,7.404230769230769,431.4,1.0100000000000007,7.099999999999996,260.3000000000001,2019-08-30 15:00:00+00:00,1
689,2019-08-30 16:00:00+00:00,7.1,259.7,442.0,7.8,2019-08-30 17:00:00+00:00,7.85153846153846,444.0576923076923,1.0100000000000007,7.099999999999996,260.3000000000001,2019-08-30 16:00:00+00:00,1
690,2019-08-30 17:00:00+00:00,7.1,259.7,446.0,9.6,2019-08-30 18:00:00+00:00,6.560769230769233,465.2230769230769,1.0100000000000007,7.099999999999996,260.3000000000001,2019-08-30 17:00:00+00:00,1
691,2019-08-30 18:00:00+00:00,7.1,259.8,465.0,8.1,2019-08-30 19:00:00+00:00,7.208461538461536,483.29615384615386,1.0100000000000007,7.099999999999996,260.3000000000001,2019-08-30 18:00:00+00:00,1
692,2019-08-30 19:00:00+00:00,7.1,259.8,487.0,8.0,2019-08-30 20:00:00+00:00,7.616153846153849,480.9153846153847,1.0100000000000007,7.099999999999996,260.3000000000001,2019-08-30 19:00:00+00:00,1
693,2019-08-30 20:00:00+00:00,7.1,259.9,486.0,9.5,2019-08-30 21:00:00+00:00,7.608571428571429,493.06428571428575,1.01,7.099999999999999,260.30000000000007,2019-08-30 20:00:00+00:00,1
696,2019-08-30 23:00:00+00:00,7.1,260.0,563.0,8.6,2019-08-31 00:00:00+00:00,8.342,548.4066666666666,1.01,7.200000000000002,261.19999999999993,2019-08-30 23:00:00+00:00,1
697,2019-08-31 00:00:00+00:00,7.1,260.0,555.0,9.0,2019-08-31 01:00:00+00:00,7.382608695652175,545.2695652173913,1.0100000000000005,7.199999999999998,261.1999999999999,2019-08-31 00:00:00+00:00,1
698,2019-08-31 01:00:00+00:00,7.1,260.1,556.0,9.1,2019-08-31 02:00:00+00:00,8.084285714285715,562.6714285714287,1.01,7.200000000000001,261.2,2019-08-31 01:00:00+00:00,1
699,2019-08-31 02:00:00+00:00,7.1,260.1,564.0,8.7,2019-08-31 03:00:00+00:00,6.821666666666665,575.6,1.01,7.2,261.2,2019-08-31 02:00:00+00:00,1
700,2019-08-31 03:00:00+00:00,7.1,260.2,581.0,8.1,2019-08-31 04:00:00+00:00,5.402857142857143,598.4428571428572,1.01,7.200000000000001,261.2,2019-08-31 03:00:00+00:00,1
701,2019-08-31 04:00:00+00:00,7.1,260.2,588.0,6.3,2019-08-31 05:00:00+00:00,4.2283333333333335,629.5333333333334,1.01,7.2,261.2,2019-08-31 04:00:00+00:00,1
702,2019-08-31 05:00:00+00:00,7.1,260.2,634.0,5.8,2019-08-31 06:00:00+00:00,3.85,655.1142857142858,1.01,7.200000000000001,261.2,2019-08-31 05:00:00+00:00,1
703,2019-08-31 06:00:00+00:00,7.1,260.3,657.0,4.6,2019-08-31 07:00:00+00:00,4.286666666666666,635.5833333333334,1.01,7.2,261.2,2019-08-31 06:00:00+00:00,1
704,2019-08-31 07:00:00+00:00,7.1,260.3,651.0,5.6,2019-08-31 08:00:00+00:00,4.635714285714286,630.3000000000001,1.01,7.200000000000001,261.2,2019-08-31 07:00:00+00:00,1
705,2019-08-31 08:00:00+00:00,7.1,260.4,629.0,5.5,2019-08-31 09:00:00+00:00,5.523333333333333,633.15,1.01,7.2,261.2,2019-08-31 08:00:00+00:00,1
706,2019-08-31 09:00:00+00:00,7.1,260.4,640.0,6.6,2019-08-31 10:00:00+00:00,6.49,607.6999999999999,1.01,7.200000000000001,261.2,2019-08-31 09:00:00+00:00,1
707,2019-08-31 10:00:00+00:00,7.2,260.4,620.0,7.3,2019-08-31 11:00:00+00:00,6.353333333333334,626.1166666666667,1.01,7.2,261.2,2019-08-31 10:00:00+00:00,1
708,2019-08-31 11:00:00+00:00,7.2,260.5,632.0,7.4,2019-08-31 12:00:00+00:00,4.772857142857143,646.1857142857142,1.01,7.200000000000001,261.2,2019-08-31 11:00:00+00:00,1
709,2019-08-31 12:00:00+00:00,7.2,260.5,661.0,4.9,2019-08-31 13:00:00+00:00,3.9683333333333333,697.85,1.01,7.2,261.2,2019-08-31 12:00:00+00:00,1
710,2019-08-31 13:00:00+00:00,7.2,260.6,704.0,5.1,2019-08-31 14:00:00+00:00,3.0285714285714285,701.1857142857143,1.01,7.200000000000001,261.2,2019-08-31 13:00:00+00:00,1
711,2019-08-31 14:00:00+00:00,7.2,260.6,721.0,3.9,2019-08-31 15:00:00+00:00,2.7585714285714285,703.8571428571429,1.01,7.200000000000001,261.2,2019-08-31 14:00:00+00:00,1
712,2019-08-31 15:00:00+00:00,7.2,260.6,715.0,3.6,2019-08-31 16:00:00+00:00,2.6566666666666663,691.35,1.01,7.2,261.2,2019-08-31 15:00:00+00:00,1
713,2019-08-31 16:00:00+00:00,7.2,260.7,707.0,3.4,2019-08-31 17:00:00+00:00,2.1942857142857144,704.4,1.01,7.200000000000001,261.2,2019-08-31 16:00:00+00:00,1
714,2019-08-31 17:00:00+00:00,7.2,260.7,720.0,2.9,2019-08-31 18:00:00+00:00,2.287272727272727,692.9090909090909,1.01,7.200000000000002,261.19999999999993,2019-08-31 17:00:00+00:00,1
715,2019-08-31 18:00:00+00:00,7.2,260.8,710.0,2.8,2019-08-31 19:00:00+00:00,2.1988461538461537,690.8884615384616,1.0100000000000007,7.1999999999999975,261.1999999999999,2019-08-31 18:00:00+00:00,1
716,2019-08-31 19:00:00+00:00,7.2,260.8,700.0,2.8,2019-08-31 20:00:00+00:00,2.0223076923076926,683.6153846153846,1.0100000000000007,7.1999999999999975,261.1999999999999,2019-08-31 19:00:00+00:00,1
717,2019-08-31 20:00:00+00:00,7.2,260.8,692.0,2.6,2019-08-31 21:00:00+00:00,1.9738461538461538,683.5153846153845,1.0100000000000007,7.1999999999999975,261.1999999999999,2019-08-31 20:00:00+00:00,1
718,2019-08-31 21:00:00+00:00,7.2,260.9,692.0,2.4,2019-08-31 22:00:00+00:00,2.0123529411764705,683.4,1.01,7.200000000000002,261.19999999999993,2019-08-31 21:00:00+00:00,1
746,2019-09-02 01:00:00+00:00,7.2,262.0,686.0,3.1,2019-09-02 02:00:00+00:00,2.36,700.5,1.01,7.200000000000001,263.09999999999997,2019-09-02 01:00:00+00:00,1
747,2019-09-02 02:00:00+00:00,7.2,262.1,700.0,3.1,2019-09-02 03:00:00+00:00,2.493076923076923,663.5192307692305,1.0100000000000007,7.1999999999999975,263.10000000000014,2019-09-02 02:00:00+00:00,1
748,2019-09-02 03:00:00+00:00,7.2,262.1,681.0,3.2,2019-09-02 04:00:00+00:00,2.291111111111111,679.3259259259258,1.0100000000000007,7.199999999999997,263.10000000000014,2019-09-02 03:00:00+00:00,1
749,2019-09-02 04:00:00+00:00,7.2,262.1,691.0,3.1,2019-09-02 05:00:00+00:00,2.035,686.0038461538461,1.0100000000000007,7.1999999999999975,263.10000000000014,2019-09-02 04:00:00+00:00,1
750,2019-09-02 05:00:00+00:00,7.2,262.2,689.0,2.7,2019-09-02 06:00:00+00:00,1.9499999999999995,691.8192307692308,1.0100000000000007,7.1999999999999975,263.10000000000014,2019-09-02 05:00:00+00:00,1
751,2019-09-02 06:00:00+00:00,7.2,262.2,702.0,2.5,2019-09-02 07:00:00+00:00,1.7526315789473685,686.3736842105264,1.0100000000000002,7.2,263.1,2019-09-02 06:00:00+00:00,1
752,2019-09-02 07:00:00+00:00,7.2,262.3,709.0,2.1,2019-09-02 08:00:00+00:00,1.3971428571428572,688.1714285714287,1.01,7.200000000000001,263.09999999999997,2019-09-02 07:00:00+00:00,1
753,2019-09-02 08:00:00+00:00,7.2,262.3,703.0,1.8,2019-09-02 09:00:00+00:00,1.3883333333333334,683.6666666666666,1.01,7.2,263.09999999999997,2019-09-02 08:00:00+00:00,1
754,2019-09-02 09:00:00+00:00,7.2,262.3,695.0,1.8,2019-09-02 10:00:00+00:00,1.5,661.3142857142857,1.01,7.200000000000001,263.09999999999997,2019-09-02 09:00:00+00:00,1
755,2019-09-02 10:00:00+00:00,7.2,262.4,677.0,2.0,2019-09-02 11:00:00+00:00,1.585,662.0833333333334,1.01,7.2,263.09999999999997,2019-09-02 10:00:00+00:00,1
756,2019-09-02 11:00:00+00:00,7.2,262.4,675.0,2.1,2019-09-02 12:00:00+00:00,1.66,658.2714285714285,1.01,7.200000000000001,263.09999999999997,2019-09-02 11:00:00+00:00,1
757,2019-09-02 12:00:00+00:00,7.2,262.5,672.0,2.2,2019-09-02 13:00:00+00:00,1.7449999999999999,654.6333333333333,1.01,7.2,263.09999999999997,2019-09-02 12:00:00+00:00,1
758,2019-09-02 13:00:00+00:00,7.2,262.5,677.0,2.1,2019-09-02 14:00:00+00:00,1.7028571428571428,667.2428571428571,1.01,7.200000000000001,263.09999999999997,2019-09-02 13:00:00+00:00,1
759,2019-09-02 14:00:00+00:00,7.2,262.5,679.0,2.2,2019-09-02 15:00:00+00:00,1.658,655.3399999999999,1.01,7.2,263.1,2019-09-02 14:00:00+00:00,1
760,2019-09-02 15:00:00+00:00,7.2,262.6,673.0,2.1,2019-09-02 16:00:00+00:00,1.582857142857143,650.342857142857,1.01,7.200000000000001,263.09999999999997,2019-09-02 15:00:00+00:00,1
761,2019-09-02 16:00:00+00:00,7.2,262.6,660.0,1.9,2019-09-02 17:00:00+00:00,1.5000000000000002,640.1142857142858,1.01,7.200000000000001,263.09999999999997,2019-09-02 16:00:00+00:00,1
762,2019-09-02 17:00:00+00:00,7.2,262.7,661.0,1.9,2019-09-02 18:00:00+00:00,1.7,651.5500000000001,1.01,7.2,263.09999999999997,2019-09-02 17:00:00+00:00,1
763,2019-09-02 18:00:00+00:00,7.2,262.7,667.0,2.2,2019-09-02 19:00:00+00:00,1.794285714285714,651.4571428571428,1.01,7.200000000000001,263.09999999999997,2019-09-02 18:00:00+00:00,1
764,2019-09-02 19:00:00+00:00,7.2,262.8,670.0,2.3,2019-09-02 20:00:00+00:00,1.9749999999999999,652.0666666666667,1.01,7.2,263.09999999999997,2019-09-02 19:00:00+00:00,1
765,2019-09-02 20:00:00+00:00,7.2,262.8,668.0,2.5,2019-09-02 21:00:00+00:00,2.1042857142857145,667.7428571428572,1.01,7.200000000000001,263.09999999999997,2019-09-02 20:00:00+00:00,1
766,2019-09-02 21:00:00+00:00,7.2,262.8,664.0,2.8,2019-09-02 22:00:00+00:00,1.87,650.9666666666667,1.01,7.2,263.09999999999997,2019-09-02 21:00:00+00:00,1
767,2019-09-02 22:00:00+00:00,7.2,262.9,667.0,2.6,2019-09-02 23:00:00+00:00,1.8085714285714285,638.7142857142857,1.01,7.200000000000001,263.09999999999997,2019-09-02 22:00:00+00:00,1
768,2019-09-02 23:00:00+00:00,7.2,262.9,660.0,2.5,2019-09-03 00:00:00+00:00,1.7333333333333332,638.3190476190475,1.0100000000000005,7.199999999999999,264.0,2019-09-02 23:00:00+00:00,1
769,2019-09-03 00:00:00+00:00,7.2,263.0,659.0,2.3,2019-09-03 01:00:00+00:00,1.62,626.3,1.01,7.2,264.0,2019-09-03 00:00:00+00:00,1
771,2019-09-03 02:00:00+00:00,7.2,263.0,662.0,2.2,2019-09-03 03:00:00+00:00,1.4787500000000002,653.3874999999999,1.01,7.200000000000001,264.0,2019-09-03 02:00:00+00:00,1
772,2019-09-03 03:00:00+00:00,7.2,263.1,664.0,2.0,2019-09-03 04:00:00+00:00,1.4200000000000002,639.8115384615384,1.0100000000000007,7.1999999999999975,264.0,2019-09-03 03:00:00+00:00,1
773,2019-09-03 04:00:00+00:00,7.2,263.1,654.0,1.9,2019-09-03 05:00:00+00:00,1.4038461538461537,644.5423076923076,1.0100000000000007,7.1999999999999975,264.0,2019-09-03 04:00:00+00:00,1
774,2019-09-03 05:00:00+00:00,7.2,263.2,657.0,1.8,2019-09-03 06:00:00+00:00,1.5376923076923075,620.8961538461539,1.0100000000000007,7.1999999999999975,264.0,2019-09-03 05:00:00+00:00,1
775,2019-09-03 06:00:00+00:00,7.2,263.2,637.0,1.9,2019-09-03 07:00:00+00:00,1.598076923076923,605.7192307692306,1.0100000000000007,7.1999999999999975,264.0,2019-09-03 06:00:00+00:00,1
776,2019-09-03 07:00:00+00:00,7.2,263.2,611.0,1.7,2019-09-03 08:00:00+00:00,1.6207692307692305,596.5269230769229,1.0100000000000007,7.1999999999999975,264.0,2019-09-03 07:00:00+00:00,1
777,2019-09-03 08:00:00+00:00,7.2,263.3,607.0,1.7,2019-09-03 09:00:00+00:00,1.5607692307692307,594.8500000000001,1.0100000000000007,7.1999999999999975,264.0,2019-09-03 08:00:00+00:00,1
778,2019-09-03 09:00:00+00:00,7.2,263.3,609.0,1.9,2019-09-03 10:00:00+00:00,1.4868750000000002,593.6812500000001,1.01,7.200000000000002,264.0,2019-09-03 09:00:00+00:00,1
779,2019-09-03 10:00:00+00:00,7.2,263.4,608.0,1.9,2019-09-03 11:00:00+00:00,1.3957142857142857,600.9714285714286,1.01,7.200000000000001,264.0,2019-09-03 10:00:00+00:00,1
780,2019-09-03 11:00:00+00:00,7.2,263.4,610.0,1.9,2019-09-03 12:00:00+00:00,1.6183333333333334,606.4666666666667,1.01,7.2,264.0,2019-09-03 11:00:00+00:00,1
781,2019-09-03 12:00:00+00:00,7.2,263.4,612.0,2.1,2019-09-03 13:00:00+00:00,1.57,615.0,1.01,7.200000000000001,264.0,2019-09-03 12:00:00+00:00,1
782,2019-09-03 13:00:00+00:00,7.2,263.5,621.0,2.2,2019-09-03 14:00:00+00:00,1.6214285714285712,601.3714285714286,1.01,7.200000000000001,264.0,2019-09-03 13:00:00+00:00,1
783,2019-09-03 14:00:00+00:00,7.2,263.5,610.0,2.0,2019-09-03 15:00:00+00:00,1.5966666666666667,600.9833333333335,1.01,7.2,264.0,2019-09-03 14:00:00+00:00,1
784,2019-09-03 15:00:00+00:00,7.2,263.6,612.0,2.1,2019-09-03 16:00:00+00:00,1.4728571428571426,601.842857142857,1.01,7.200000000000001,264.0,2019-09-03 15:00:00+00:00,1
785,2019-09-03 16:00:00+00:00,7.2,263.6,594.0,1.7,2019-09-03 17:00:00+00:00,1.7366666666666664,583.0333333333333,1.01,7.2,264.0,2019-09-03 16:00:00+00:00,1
786,2019-09-03 17:00:00+00:00,7.2,263.6,593.0,2.0,2019-09-03 18:00:00+00:00,1.7514285714285713,589.0857142857142,1.01,7.200000000000001,264.0,2019-09-03 17:00:00+00:00,1
787,2019-09-03 18:00:00+00:00,7.2,263.7,600.0,2.2,2019-09-03 19:00:00+00:00,1.9783333333333333,577.4166666666666,1.01,7.2,264.0,2019-09-03 18:00:00+00:00,1
788,2019-09-03 19:00:00+00:00,7.2,263.7,582.0,2.5,2019-09-03 20:00:00+00:00,2.2914285714285714,568.3285714285714,1.01,7.200000000000001,264.0,2019-09-03 19:00:00+00:00,1
789,2019-09-03 20:00:00+00:00,7.2,263.8,580.0,2.8,2019-09-03 21:00:00+00:00,2.0500000000000003,564.35,1.01,7.2,264.0,2019-09-03 20:00:00+00:00,1
790,2019-09-03 21:00:00+00:00,7.2,263.8,582.0,2.6,2019-09-03 22:00:00+00:00,1.9885714285714282,567.1285714285715,1.01,7.200000000000001,264.0,2019-09-03 21:00:00+00:00,1
